Item ID,Parent ID,Component ID,Level,Quantity
INV-BEAM-SFG-0670,INV-STRC-FG-0087,INV-RM-RM-0075,2,2
INV-BEAM-SFG-0670,INV-STRC-FG-0087,INV-RM-RM-0099,2,3
INV-STRC-FG-0087,,INV-RM-RM-0036,1,1
INV-STRC-FG-0087,,INV-RM-RM-0022,1,1
INV-STRC-FG-0088,,INV-STRC-FG-0088,0,1
INV-STRC-FG-0088,,INV-MODL-SFG-1345,1,4
INV-MODL-SFG-1345,INV-STRC-FG-0088,INV-RM-RM-0004,2,2
INV-MODL-SFG-1345,INV-STRC-FG-0088,INV-RM-RM-0095,2,4
INV-MODL-SFG-1345,INV-STRC-FG-0088,INV-RM-RM-0103,2,1
INV-STRC-FG-0088,,INV-STRC-SFG-0193,1,3
INV-STRC-SFG-0193,INV-STRC-FG-0088,INV-RM-RM-0022,2,4
INV-STRC-SFG-0193,INV-STRC-FG-0088,INV-RM-RM-0078,2,4
INV-STRC-SFG-0193,INV-STRC-FG-0088,INV-RM-RM-0090,2,4
INV-STRC-SFG-0193,INV-STRC-FG-0088,INV-RM-RM-0113,2,3
INV-STRC-SFG-0193,INV-STRC-FG-0088,INV-RM-RM-0094,2,1
INV-STRC-FG-0088,,INV-PLTE-SFG-0871,1,1
INV-PLTE-SFG-0871,INV-STRC-FG-0088,INV-RM-RM-0031,2,2
INV-PLTE-SFG-0871,INV-STRC-FG-0088,INV-RM-RM-0043,2,4
INV-PLTE-SFG-0871,INV-STRC-FG-0088,INV-RM-RM-0005,2,3
INV-STRC-FG-0088,,INV-RM-RM-0036,1,4
INV-STRC-FG-0088,,INV-RM-RM-0024,1,2
INV-STRC-FG-0089,,INV-STRC-FG-0089,0,1
INV-STRC-FG-0089,,INV-BEAM-SFG-0615,1,4
INV-BEAM-SFG-0615,INV-STRC-FG-0089,INV-RM-RM-0054,2,4
INV-BEAM-SFG-0615,INV-STRC-FG-0089,INV-RM-RM-0097,2,2
INV-BEAM-SFG-0615,INV-STRC-FG-0089,INV-RM-RM-0048,2,2
INV-BEAM-SFG-0615,INV-STRC-FG-0089,INV-RM-RM-0067,2,2
INV-BEAM-SFG-0615,INV-STRC-FG-0089,INV-RM-RM-0095,2,2
INV-STRC-FG-0089,,INV-BEAM-SFG-0664,1,3
INV-BEAM-SFG-0664,INV-STRC-FG-0089,INV-RM-RM-0013,2,4
INV-BEAM-SFG-0664,INV-STRC-FG-0089,INV-RM-RM-0025,2,3
INV-BEAM-SFG-0664,INV-STRC-FG-0089,INV-RM-RM-0107,2,2
INV-STRC-FG-0089,,INV-BEAM-SFG-0538,1,2
INV-BEAM-SFG-0538,INV-STRC-FG-0089,INV-RM-RM-0067,2,3
INV-BEAM-SFG-0538,INV-STRC-FG-0089,INV-RM-RM-0037,2,3
INV-BEAM-SFG-0538,INV-STRC-FG-0089,INV-RM-RM-0030,2,2
INV-BEAM-SFG-0538,INV-STRC-FG-0089,INV-RM-RM-0018,2,4
INV-STRC-FG-0089,,INV-RM-RM-0014,1,1
INV-STRC-FG-0089,,INV-RM-RM-0023,1,3
INV-STRC-FG-0089,,INV-RM-RM-0123,1,1
INV-STRC-FG-0089,,INV-RM-RM-0019,1,4
INV-BEAM-FG-0090,,INV-BEAM-FG-0090,0,1
INV-BEAM-FG-0090,,INV-MODL-SFG-1236,1,2
INV-MODL-SFG-1236,INV-BEAM-FG-0090,INV-RM-RM-0044,2,1
INV-MODL-SFG-1236,INV-BEAM-FG-0090,INV-RM-RM-0106,2,4
INV-MODL-SFG-1236,INV-BEAM-FG-0090,INV-RM-RM-0031,2,3
INV-MODL-SFG-1236,INV-BEAM-FG-0090,INV-RM-RM-0076,2,4
INV-MODL-SFG-1236,INV-BEAM-FG-0090,INV-RM-RM-0126,2,1
INV-MODL-SFG-1236,INV-BEAM-FG-0090,INV-RM-RM-0014,2,3
INV-BEAM-FG-0090,,INV-PLTE-SFG-0924,1,2
INV-PLTE-SFG-0924,INV-BEAM-FG-0090,INV-RM-RM-0075,2,4
INV-PLTE-SFG-0924,INV-BEAM-FG-0090,INV-RM-RM-0064,2,4
INV-PLTE-SFG-0924,INV-BEAM-FG-0090,INV-RM-RM-0100,2,3
INV-BEAM-FG-0090,,INV-PLTE-SFG-1091,1,4
INV-PLTE-SFG-1091,INV-BEAM-FG-0090,INV-RM-RM-0116,2,1
INV-PLTE-SFG-1091,INV-BEAM-FG-0090,INV-RM-RM-0010,2,1
INV-PLTE-SFG-1091,INV-BEAM-FG-0090,INV-RM-RM-0122,2,2
INV-PLTE-SFG-1091,INV-BEAM-FG-0090,INV-RM-RM-0060,2,1
INV-PLTE-SFG-1091,INV-BEAM-FG-0090,INV-RM-RM-0069,2,4
INV-PLTE-SFG-1091,INV-BEAM-FG-0090,INV-RM-RM-0071,2,3
INV-BEAM-FG-0090,,INV-PLTE-SFG-1037,1,2
INV-PLTE-SFG-1037,INV-BEAM-FG-0090,INV-RM-RM-0055,2,1
INV-PLTE-SFG-1037,INV-BEAM-FG-0090,INV-RM-RM-0094,2,3
INV-PLTE-SFG-1037,INV-BEAM-FG-0090,INV-RM-RM-0032,2,4
INV-BEAM-FG-0090,,INV-STRC-SFG-0258,1,4
INV-STRC-SFG-0258,INV-BEAM-FG-0090,INV-RM-RM-0055,2,2
INV-STRC-SFG-0258,INV-BEAM-FG-0090,INV-RM-RM-0015,2,1
INV-STRC-SFG-0258,INV-BEAM-FG-0090,INV-RM-RM-0062,2,3
INV-STRC-SFG-0258,INV-BEAM-FG-0090,INV-RM-RM-0065,2,2
INV-STRC-SFG-0258,INV-BEAM-FG-0090,INV-RM-RM-0052,2,4
INV-STRC-SFG-0258,INV-BEAM-FG-0090,INV-RM-RM-0003,2,3
INV-BEAM-FG-0090,,INV-RM-RM-0042,1,3
INV-BEAM-FG-0090,,INV-RM-RM-0078,1,4
INV-BEAM-FG-0090,,INV-RM-RM-0025,1,2
INV-BEAM-FG-0091,,INV-BEAM-FG-0091,0,1
INV-BEAM-FG-0091,,INV-STRC-SFG-0166,1,4
INV-STRC-SFG-0166,INV-BEAM-FG-0091,INV-RM-RM-0043,2,3
INV-STRC-SFG-0166,INV-BEAM-FG-0091,INV-RM-RM-0077,2,3
INV-STRC-SFG-0166,INV-BEAM-FG-0091,INV-RM-RM-0080,2,2
INV-STRC-SFG-0166,INV-BEAM-FG-0091,INV-RM-RM-0123,2,4
INV-BEAM-FG-0091,,INV-MODL-SFG-1449,1,2
INV-MODL-SFG-1449,INV-BEAM-FG-0091,INV-RM-RM-0107,2,3
INV-MODL-SFG-1449,INV-BEAM-FG-0091,INV-RM-RM-0041,2,1
INV-MODL-SFG-1449,INV-BEAM-FG-0091,INV-RM-RM-0039,2,3
INV-BEAM-FG-0091,,INV-PLTE-SFG-0889,1,2
INV-PLTE-SFG-0889,INV-BEAM-FG-0091,INV-RM-RM-0018,2,2
INV-PLTE-SFG-0889,INV-BEAM-FG-0091,INV-RM-RM-0093,2,1
INV-PLTE-SFG-0889,INV-BEAM-FG-0091,INV-RM-RM-0017,2,1
INV-PLTE-SFG-0889,INV-BEAM-FG-0091,INV-RM-RM-0081,2,4
INV-BEAM-FG-0091,,INV-RM-RM-0051,1,3
INV-BEAM-FG-0091,,INV-RM-RM-0039,1,2
INV-BEAM-FG-0091,,INV-RM-RM-0098,1,4
INV-BEAM-FG-0091,,INV-RM-RM-0119,1,4
INV-BEAM-FG-0092,,INV-BEAM-FG-0092,0,1
INV-BEAM-FG-0092,,INV-STRC-SFG-0063,1,2
INV-STRC-SFG-0063,INV-BEAM-FG-0092,INV-RM-RM-0093,2,4
INV-STRC-SFG-0063,INV-BEAM-FG-0092,INV-RM-RM-0041,2,2
INV-STRC-SFG-0063,INV-BEAM-FG-0092,INV-RM-RM-0101,2,4
INV-STRC-SFG-0063,INV-BEAM-FG-0092,INV-RM-RM-0084,2,4
INV-STRC-SFG-0063,INV-BEAM-FG-0092,INV-RM-RM-0061,2,1
INV-STRC-SFG-0063,INV-BEAM-FG-0092,INV-RM-RM-0003,2,1
INV-BEAM-FG-0092,,INV-BEAM-SFG-0493,1,4
INV-BEAM-SFG-0493,INV-BEAM-FG-0092,INV-RM-RM-0014,2,4
INV-BEAM-SFG-0493,INV-BEAM-FG-0092,INV-RM-RM-0079,2,1
INV-BEAM-SFG-0493,INV-BEAM-FG-0092,INV-RM-RM-0095,2,2
INV-BEAM-SFG-0493,INV-BEAM-FG-0092,INV-RM-RM-0036,2,2
INV-BEAM-SFG-0493,INV-BEAM-FG-0092,INV-RM-RM-0004,2,1
INV-BEAM-SFG-0493,INV-BEAM-FG-0092,INV-RM-RM-0090,2,1
INV-BEAM-FG-0092,,INV-PLTE-SFG-1060,1,1
INV-PLTE-SFG-1060,INV-BEAM-FG-0092,INV-RM-RM-0070,2,2
INV-PLTE-SFG-1060,INV-BEAM-FG-0092,INV-RM-RM-0118,2,1
INV-PLTE-SFG-1060,INV-BEAM-FG-0092,INV-RM-RM-0066,2,2
INV-PLTE-SFG-1060,INV-BEAM-FG-0092,INV-RM-RM-0019,2,3
INV-PLTE-SFG-1060,INV-BEAM-FG-0092,INV-RM-RM-0031,2,2
INV-PLTE-SFG-1060,INV-BEAM-FG-0092,INV-RM-RM-0093,2,3
INV-BEAM-FG-0092,,INV-MODL-SFG-1286,1,4
INV-MODL-SFG-1286,INV-BEAM-FG-0092,INV-RM-RM-0115,2,1
INV-MODL-SFG-1286,INV-BEAM-FG-0092,INV-RM-RM-0009,2,3
INV-MODL-SFG-1286,INV-BEAM-FG-0092,INV-RM-RM-0117,2,4
INV-BEAM-FG-0092,,INV-RM-RM-0050,1,2
INV-BEAM-FG-0092,,INV-RM-RM-0076,1,2
INV-BEAM-FG-0092,,INV-RM-RM-0065,1,1
INV-BEAM-FG-0092,,INV-RM-RM-0124,1,4
INV-BEAM-FG-0093,,INV-BEAM-FG-0093,0,1
INV-BEAM-FG-0093,,INV-BEAM-SFG-0713,1,1
INV-BEAM-SFG-0713,INV-BEAM-FG-0093,INV-RM-RM-0008,2,2
INV-BEAM-SFG-0713,INV-BEAM-FG-0093,INV-RM-RM-0017,2,2
INV-BEAM-SFG-0713,INV-BEAM-FG-0093,INV-RM-RM-0125,2,4
INV-BEAM-SFG-0713,INV-BEAM-FG-0093,INV-RM-RM-0042,2,2
INV-BEAM-SFG-0713,INV-BEAM-FG-0093,INV-RM-RM-0106,2,1
INV-BEAM-FG-0093,,INV-STRC-SFG-0126,1,1
INV-STRC-SFG-0126,INV-BEAM-FG-0093,INV-RM-RM-0062,2,2
INV-STRC-SFG-0126,INV-BEAM-FG-0093,INV-RM-RM-0119,2,3
INV-STRC-SFG-0126,INV-BEAM-FG-0093,INV-RM-RM-0040,2,3
INV-STRC-SFG-0126,INV-BEAM-FG-0093,INV-RM-RM-0072,2,4
INV-STRC-SFG-0126,INV-BEAM-FG-0093,INV-RM-RM-0107,2,3
INV-STRC-SFG-0126,INV-BEAM-FG-0093,INV-RM-RM-0052,2,2
INV-BEAM-FG-0093,,INV-STRC-SFG-0277,1,1
INV-STRC-SFG-0277,INV-BEAM-FG-0093,INV-RM-RM-0111,2,1
INV-STRC-SFG-0277,INV-BEAM-FG-0093,INV-RM-RM-0004,2,4
INV-STRC-SFG-0277,INV-BEAM-FG-0093,INV-RM-RM-0081,2,3
INV-STRC-SFG-0277,INV-BEAM-FG-0093,INV-RM-RM-0051,2,2
INV-STRC-SFG-0277,INV-BEAM-FG-0093,INV-RM-RM-0055,2,3
INV-BEAM-FG-0093,,INV-MODL-SFG-1362,1,1
INV-MODL-SFG-1362,INV-BEAM-FG-0093,INV-RM-RM-0125,2,1
INV-MODL-SFG-1362,INV-BEAM-FG-0093,INV-RM-RM-0001,2,4
INV-MODL-SFG-1362,INV-BEAM-FG-0093,INV-RM-RM-0096,2,2
INV-BEAM-FG-0093,,INV-RM-RM-0004,1,4
INV-BEAM-FG-0093,,INV-RM-RM-0050,1,2
INV-BEAM-FG-0093,,INV-RM-RM-0123,1,2
INV-BEAM-FG-0093,,INV-RM-RM-0019,1,1
INV-BEAM-FG-0094,,INV-BEAM-FG-0094,0,1
INV-BEAM-FG-0094,,INV-STRC-SFG-0244,1,4
INV-STRC-SFG-0244,INV-BEAM-FG-0094,INV-RM-RM-0013,2,2
INV-STRC-SFG-0244,INV-BEAM-FG-0094,INV-RM-RM-0070,2,2
INV-STRC-SFG-0244,INV-BEAM-FG-0094,INV-RM-RM-0078,2,4
INV-STRC-SFG-0244,INV-BEAM-FG-0094,INV-RM-RM-0107,2,3
INV-STRC-SFG-0244,INV-BEAM-FG-0094,INV-RM-RM-0021,2,1
INV-BEAM-FG-0094,,INV-PLTE-SFG-1127,1,1
INV-PLTE-SFG-1127,INV-BEAM-FG-0094,INV-RM-RM-0050,2,2
INV-PLTE-SFG-1127,INV-BEAM-FG-0094,INV-RM-RM-0076,2,1
INV-PLTE-SFG-1127,INV-BEAM-FG-0094,INV-RM-RM-0118,2,2
INV-PLTE-SFG-1127,INV-BEAM-FG-0094,INV-RM-RM-0034,2,1
INV-PLTE-SFG-1127,INV-BEAM-FG-0094,INV-RM-RM-0051,2,1
INV-BEAM-FG-0094,,INV-STRC-SFG-0069,1,4
INV-STRC-SFG-0069,INV-BEAM-FG-0094,INV-RM-RM-0087,2,4
INV-STRC-SFG-0069,INV-BEAM-FG-0094,INV-RM-RM-0069,2,3
INV-STRC-SFG-0069,INV-BEAM-FG-0094,INV-RM-RM-0021,2,1
INV-STRC-SFG-0069,INV-BEAM-FG-0094,INV-RM-RM-0080,2,3
INV-BEAM-FG-0094,,INV-RM-RM-0085,1,3
INV-BEAM-FG-0094,,INV-RM-RM-0039,1,4
INV-BEAM-FG-0094,,INV-RM-RM-0010,1,3
INV-BEAM-FG-0095,,INV-BEAM-FG-0095,0,1
INV-BEAM-FG-0095,,INV-BEAM-SFG-0431,1,4
INV-BEAM-SFG-0431,INV-BEAM-FG-0095,INV-RM-RM-0118,2,3
INV-BEAM-SFG-0431,INV-BEAM-FG-0095,INV-RM-RM-0072,2,4
INV-BEAM-SFG-0431,INV-BEAM-FG-0095,INV-RM-RM-0073,2,3
INV-BEAM-FG-0095,,INV-BEAM-SFG-0641,1,2
INV-BEAM-SFG-0641,INV-BEAM-FG-0095,INV-RM-RM-0013,2,1
INV-BEAM-SFG-0641,INV-BEAM-FG-0095,INV-RM-RM-0042,2,1
INV-BEAM-SFG-0641,INV-BEAM-FG-0095,INV-RM-RM-0099,2,4
INV-BEAM-SFG-0641,INV-BEAM-FG-0095,INV-RM-RM-0018,2,1
INV-BEAM-FG-0095,,INV-STRC-SFG-0234,1,4
INV-STRC-SFG-0234,INV-BEAM-FG-0095,INV-RM-RM-0125,2,2
INV-STRC-SFG-0234,INV-BEAM-FG-0095,INV-RM-RM-0112,2,1
INV-STRC-SFG-0234,INV-BEAM-FG-0095,INV-RM-RM-0065,2,3
INV-BEAM-FG-0095,,INV-RM-RM-0072,1,1
INV-BEAM-FG-0095,,INV-RM-RM-0108,1,3
INV-BEAM-FG-0095,,INV-RM-RM-0070,1,4
INV-BEAM-FG-0096,,INV-BEAM-FG-0096,0,1
INV-BEAM-FG-0096,,INV-PLTE-SFG-1143,1,3
INV-PLTE-SFG-1143,INV-BEAM-FG-0096,INV-RM-RM-0041,2,4
INV-PLTE-SFG-1143,INV-BEAM-FG-0096,INV-RM-RM-0068,2,1
INV-PLTE-SFG-1143,INV-BEAM-FG-0096,INV-RM-RM-0093,2,4
INV-PLTE-SFG-1143,INV-BEAM-FG-0096,INV-RM-RM-0099,2,3
INV-PLTE-SFG-1143,INV-BEAM-FG-0096,INV-RM-RM-0103,2,4
INV-PLTE-SFG-1143,INV-BEAM-FG-0096,INV-RM-RM-0126,2,3
INV-BEAM-FG-0096,,INV-BEAM-SFG-0428,1,2
INV-BEAM-SFG-0428,INV-BEAM-FG-0096,INV-RM-RM-0105,2,2
INV-BEAM-SFG-0428,INV-BEAM-FG-0096,INV-RM-RM-0108,2,3
INV-BEAM-SFG-0428,INV-BEAM-FG-0096,INV-RM-RM-0072,2,2
INV-BEAM-FG-0096,,INV-MODL-SFG-1371,1,2
INV-MODL-SFG-1371,INV-BEAM-FG-0096,INV-RM-RM-0006,2,3
INV-MODL-SFG-1371,INV-BEAM-FG-0096,INV-RM-RM-0059,2,1
INV-MODL-SFG-1371,INV-BEAM-FG-0096,INV-RM-RM-0043,2,3
INV-MODL-SFG-1371,INV-BEAM-FG-0096,INV-RM-RM-0086,2,4
INV-BEAM-FG-0096,,INV-PLTE-SFG-1094,1,2
INV-PLTE-SFG-1094,INV-BEAM-FG-0096,INV-RM-RM-0003,2,3
INV-PLTE-SFG-1094,INV-BEAM-FG-0096,INV-RM-RM-0123,2,4
INV-PLTE-SFG-1094,INV-BEAM-FG-0096,INV-RM-RM-0060,2,3
INV-PLTE-SFG-1094,INV-BEAM-FG-0096,INV-RM-RM-0074,2,1
INV-PLTE-SFG-1094,INV-BEAM-FG-0096,INV-RM-RM-0094,2,2
INV-BEAM-FG-0096,,INV-BEAM-SFG-0484,1,2
INV-BEAM-SFG-0484,INV-BEAM-FG-0096,INV-RM-RM-0085,2,1
INV-BEAM-SFG-0484,INV-BEAM-FG-0096,INV-RM-RM-0011,2,3
INV-BEAM-SFG-0484,INV-BEAM-FG-0096,INV-RM-RM-0036,2,1
INV-BEAM-SFG-0484,INV-BEAM-FG-0096,INV-RM-RM-0065,2,3
INV-BEAM-SFG-0484,INV-BEAM-FG-0096,INV-RM-RM-0019,2,3
INV-BEAM-FG-0096,,INV-RM-RM-0106,1,3
INV-BEAM-FG-0096,,INV-RM-RM-0093,1,3
INV-BEAM-FG-0096,,INV-RM-RM-0116,1,2
INV-BEAM-FG-0097,,INV-BEAM-FG-0097,0,1
INV-BEAM-FG-0097,,INV-BEAM-SFG-0443,1,1
INV-BEAM-SFG-0443,INV-BEAM-FG-0097,INV-RM-RM-0026,2,2
INV-BEAM-SFG-0443,INV-BEAM-FG-0097,INV-RM-RM-0089,2,1
INV-BEAM-SFG-0443,INV-BEAM-FG-0097,INV-RM-RM-0106,2,4
INV-BEAM-SFG-0443,INV-BEAM-FG-0097,INV-RM-RM-0120,2,3
INV-BEAM-SFG-0443,INV-BEAM-FG-0097,INV-RM-RM-0006,2,2
INV-BEAM-SFG-0443,INV-BEAM-FG-0097,INV-RM-RM-0087,2,4
INV-BEAM-FG-0097,,INV-PLTE-SFG-1117,1,1
INV-PLTE-SFG-1117,INV-BEAM-FG-0097,INV-RM-RM-0103,2,2
INV-PLTE-SFG-1117,INV-BEAM-FG-0097,INV-RM-RM-0101,2,1
INV-PLTE-SFG-1117,INV-BEAM-FG-0097,INV-RM-RM-0015,2,2
INV-BEAM-FG-0097,,INV-STRC-SFG-0045,1,1
INV-STRC-SFG-0045,INV-BEAM-FG-0097,INV-RM-RM-0096,2,1
INV-STRC-SFG-0045,INV-BEAM-FG-0097,INV-RM-RM-0004,2,3
INV-STRC-SFG-0045,INV-BEAM-FG-0097,INV-RM-RM-0104,2,1
INV-STRC-SFG-0045,INV-BEAM-FG-0097,INV-RM-RM-0076,2,3
INV-STRC-SFG-0045,INV-BEAM-FG-0097,INV-RM-RM-0109,2,4
INV-BEAM-FG-0097,,INV-STRC-SFG-0393,1,2
INV-STRC-SFG-0393,INV-BEAM-FG-0097,INV-RM-RM-0082,2,2
INV-STRC-SFG-0393,INV-BEAM-FG-0097,INV-RM-RM-0035,2,3
INV-STRC-SFG-0393,INV-BEAM-FG-0097,INV-RM-RM-0024,2,4
INV-BEAM-FG-0097,,INV-STRC-SFG-0174,1,2
INV-STRC-SFG-0174,INV-BEAM-FG-0097,INV-RM-RM-0054,2,4
INV-STRC-SFG-0174,INV-BEAM-FG-0097,INV-RM-RM-0071,2,2
INV-STRC-SFG-0174,INV-BEAM-FG-0097,INV-RM-RM-0110,2,4
INV-STRC-SFG-0174,INV-BEAM-FG-0097,INV-RM-RM-0099,2,2
INV-STRC-SFG-0174,INV-BEAM-FG-0097,INV-RM-RM-0096,2,1
INV-BEAM-FG-0097,,INV-RM-RM-0069,1,2
INV-BEAM-FG-0097,,INV-RM-RM-0088,1,4
INV-BEAM-FG-0097,,INV-RM-RM-0039,1,2
INV-BEAM-FG-0097,,INV-RM-RM-0024,1,3
INV-BEAM-FG-0098,,INV-BEAM-FG-0098,0,1
INV-BEAM-FG-0098,,INV-BEAM-SFG-0461,1,3
INV-BEAM-SFG-0461,INV-BEAM-FG-0098,INV-RM-RM-0047,2,2
INV-BEAM-SFG-0461,INV-BEAM-FG-0098,INV-RM-RM-0027,2,3
INV-BEAM-SFG-0461,INV-BEAM-FG-0098,INV-RM-RM-0031,2,1
INV-BEAM-SFG-0461,INV-BEAM-FG-0098,INV-RM-RM-0052,2,1
INV-BEAM-SFG-0461,INV-BEAM-FG-0098,INV-RM-RM-0123,2,4
INV-BEAM-FG-0098,,INV-BEAM-SFG-0775,1,4
INV-BEAM-SFG-0775,INV-BEAM-FG-0098,INV-RM-RM-0042,2,2
INV-BEAM-SFG-0775,INV-BEAM-FG-0098,INV-RM-RM-0080,2,2
INV-BEAM-SFG-0775,INV-BEAM-FG-0098,INV-RM-RM-0086,2,1
INV-BEAM-FG-0098,,INV-STRC-SFG-0257,1,1
INV-STRC-SFG-0257,INV-BEAM-FG-0098,INV-RM-RM-0113,2,2
INV-STRC-SFG-0257,INV-BEAM-FG-0098,INV-RM-RM-0081,2,3
INV-STRC-SFG-0257,INV-BEAM-FG-0098,INV-RM-RM-0018,2,4
INV-BEAM-FG-0098,,INV-RM-RM-0047,1,2
INV-BEAM-FG-0098,,INV-RM-RM-0066,1,3
INV-BEAM-FG-0099,,INV-BEAM-FG-0099,0,1
INV-BEAM-FG-0099,,INV-BEAM-SFG-0452,1,1
INV-BEAM-SFG-0452,INV-BEAM-FG-0099,INV-RM-RM-0106,2,1
INV-BEAM-SFG-0452,INV-BEAM-FG-0099,INV-RM-RM-0023,2,3
INV-BEAM-SFG-0452,INV-BEAM-FG-0099,INV-RM-RM-0039,2,3
INV-BEAM-SFG-0452,INV-BEAM-FG-0099,INV-RM-RM-0005,2,2
INV-BEAM-SFG-0452,INV-BEAM-FG-0099,INV-RM-RM-0108,2,1
INV-BEAM-SFG-0452,INV-BEAM-FG-0099,INV-RM-RM-0057,2,4
INV-BEAM-FG-0099,,INV-STRC-SFG-0244,1,1
INV-STRC-SFG-0244,INV-BEAM-FG-0099,INV-RM-RM-0013,2,2
INV-STRC-SFG-0244,INV-BEAM-FG-0099,INV-RM-RM-0070,2,2
INV-STRC-SFG-0244,INV-BEAM-FG-0099,INV-RM-RM-0078,2,4
INV-STRC-SFG-0244,INV-BEAM-FG-0099,INV-RM-RM-0107,2,3
INV-STRC-SFG-0244,INV-BEAM-FG-0099,INV-RM-RM-0021,2,1
INV-BEAM-FG-0099,,INV-PLTE-SFG-1170,1,3
INV-PLTE-SFG-1170,INV-BEAM-FG-0099,INV-RM-RM-0055,2,1
INV-PLTE-SFG-1170,INV-BEAM-FG-0099,INV-RM-RM-0037,2,1
INV-PLTE-SFG-1170,INV-BEAM-FG-0099,INV-RM-RM-0026,2,4
INV-PLTE-SFG-1170,INV-BEAM-FG-0099,INV-RM-RM-0046,2,1
INV-PLTE-SFG-1170,INV-BEAM-FG-0099,INV-RM-RM-0040,2,2
INV-PLTE-SFG-1170,INV-BEAM-FG-0099,INV-RM-RM-0101,2,4
INV-BEAM-FG-0099,,INV-MODL-SFG-1206,1,1
INV-MODL-SFG-1206,INV-BEAM-FG-0099,INV-RM-RM-0102,2,1
INV-MODL-SFG-1206,INV-BEAM-FG-0099,INV-RM-RM-0024,2,2
INV-MODL-SFG-1206,INV-BEAM-FG-0099,INV-RM-RM-0095,2,3
INV-MODL-SFG-1206,INV-BEAM-FG-0099,INV-RM-RM-0019,2,3
INV-MODL-SFG-1206,INV-BEAM-FG-0099,INV-RM-RM-0046,2,3
INV-BEAM-FG-0099,,INV-PLTE-SFG-1005,1,1
INV-PLTE-SFG-1005,INV-BEAM-FG-0099,INV-RM-RM-0101,2,3
INV-PLTE-SFG-1005,INV-BEAM-FG-0099,INV-RM-RM-0068,2,1
INV-PLTE-SFG-1005,INV-BEAM-FG-0099,INV-RM-RM-0087,2,2
INV-BEAM-FG-0099,,INV-STRC-SFG-0370,1,1
INV-STRC-SFG-0370,INV-BEAM-FG-0099,INV-RM-RM-0115,2,1
INV-STRC-SFG-0370,INV-BEAM-FG-0099,INV-RM-RM-0053,2,2
INV-STRC-SFG-0370,INV-BEAM-FG-0099,INV-RM-RM-0030,2,4
INV-STRC-SFG-0370,INV-BEAM-FG-0099,INV-RM-RM-0087,2,3
INV-STRC-SFG-0370,INV-BEAM-FG-0099,INV-RM-RM-0033,2,4
INV-BEAM-FG-0099,,INV-RM-RM-0062,1,4
INV-BEAM-FG-0099,,INV-RM-RM-0051,1,2
INV-BEAM-FG-0099,,INV-RM-RM-0026,1,1
INV-BEAM-FG-0099,,INV-RM-RM-0101,1,1
INV-BEAM-FG-0100,,INV-BEAM-FG-0100,0,1
INV-BEAM-FG-0100,,INV-STRC-SFG-0105,1,4
INV-STRC-SFG-0105,INV-BEAM-FG-0100,INV-RM-RM-0080,2,3
INV-STRC-SFG-0105,INV-BEAM-FG-0100,INV-RM-RM-0012,2,3
INV-STRC-SFG-0105,INV-BEAM-FG-0100,INV-RM-RM-0098,2,4
INV-STRC-SFG-0105,INV-BEAM-FG-0100,INV-RM-RM-0049,2,4
INV-STRC-SFG-0105,INV-BEAM-FG-0100,INV-RM-RM-0112,2,1
INV-STRC-SFG-0105,INV-BEAM-FG-0100,INV-RM-RM-0013,2,4
INV-BEAM-FG-0100,,INV-MODL-SFG-1347,1,3
INV-MODL-SFG-1347,INV-BEAM-FG-0100,INV-RM-RM-0002,2,4
INV-MODL-SFG-1347,INV-BEAM-FG-0100,INV-RM-RM-0107,2,3
INV-MODL-SFG-1347,INV-BEAM-FG-0100,INV-RM-RM-0011,2,1
INV-MODL-SFG-1347,INV-BEAM-FG-0100,INV-RM-RM-0074,2,1
INV-MODL-SFG-1347,INV-BEAM-FG-0100,INV-RM-RM-0075,2,2
INV-BEAM-FG-0100,,INV-STRC-SFG-0205,1,3
INV-STRC-SFG-0205,INV-BEAM-FG-0100,INV-RM-RM-0030,2,3
INV-STRC-SFG-0205,INV-BEAM-FG-0100,INV-RM-RM-0083,2,3
INV-STRC-SFG-0205,INV-BEAM-FG-0100,INV-RM-RM-0020,2,3
INV-STRC-SFG-0205,INV-BEAM-FG-0100,INV-RM-RM-0109,2,3
INV-BEAM-FG-0100,,INV-PLTE-SFG-0832,1,4
INV-PLTE-SFG-0832,INV-BEAM-FG-0100,INV-RM-RM-0036,2,1
INV-PLTE-SFG-0832,INV-BEAM-FG-0100,INV-RM-RM-0074,2,3
INV-PLTE-SFG-0832,INV-BEAM-FG-0100,INV-RM-RM-0099,2,2
INV-PLTE-SFG-0832,INV-BEAM-FG-0100,INV-RM-RM-0091,2,3
INV-BEAM-FG-0100,,INV-RM-RM-0007,1,3
INV-BEAM-FG-0100,,INV-RM-RM-0073,1,3
INV-BEAM-FG-0100,,INV-RM-RM-0100,1,4
INV-BEAM-FG-0101,,INV-BEAM-FG-0101,0,1
INV-BEAM-FG-0101,,INV-MODL-SFG-1498,1,1
INV-MODL-SFG-1498,INV-BEAM-FG-0101,INV-RM-RM-0093,2,3
INV-MODL-SFG-1498,INV-BEAM-FG-0101,INV-RM-RM-0104,2,1
INV-MODL-SFG-1498,INV-BEAM-FG-0101,INV-RM-RM-0038,2,4
INV-MODL-SFG-1498,INV-BEAM-FG-0101,INV-RM-RM-0037,2,1
INV-MODL-SFG-1498,INV-BEAM-FG-0101,INV-RM-RM-0043,2,3
