BOM ID,Component ID,Quantity per Unit,Unit of Measure
INV-MODL-FG-0274,INV-BEAM-SFG-0626,4,PCS
INV-MODL-FG-0274,INV-BEAM-SFG-0520,3,PCS
INV-MODL-FG-0274,INV-BEAM-SFG-0806,4,PCS
INV-MODL-FG-0274,INV-PLTE-SFG-1083,1,PCS
INV-MODL-FG-0274,INV-BEAM-SFG-0449,4,PCS
INV-MODL-FG-0274,INV-RM-RM-0075,2,PCS
INV-MODL-FG-0274,INV-RM-RM-0055,2,PCS
INV-MODL-FG-0275,INV-STRC-SFG-0235,2,PCS
INV-MODL-FG-0275,INV-MODL-SFG-1340,4,PCS
INV-MODL-FG-0275,INV-BEAM-SFG-0809,1,PCS
INV-MODL-FG-0275,INV-BEAM-SFG-0648,4,PCS
INV-MODL-FG-0275,INV-PLTE-SFG-0834,3,PCS
INV-MODL-FG-0275,INV-RM-RM-0036,2,PCS
INV-MODL-FG-0275,INV-RM-RM-0037,4,PCS
INV-MODL-FG-0275,INV-RM-RM-0026,2,PCS
INV-MODL-FG-0276,INV-PLTE-SFG-0887,1,PCS
INV-MODL-FG-0276,INV-PLTE-SFG-1163,2,PCS
INV-MODL-FG-0276,INV-BEAM-SFG-0656,1,PCS
INV-MODL-FG-0276,INV-PLTE-SFG-0948,1,PCS
INV-MODL-FG-0276,INV-RM-RM-0008,4,PCS
INV-MODL-FG-0276,INV-RM-RM-0069,1,PCS
INV-MODL-FG-0277,INV-BEAM-SFG-0563,3,PCS
INV-MODL-FG-0277,INV-MODL-SFG-1197,4,PCS
INV-MODL-FG-0277,INV-PLTE-SFG-1055,4,PCS
INV-MODL-FG-0277,INV-RM-RM-0031,1,PCS
INV-MODL-FG-0277,INV-RM-RM-0017,3,PCS
INV-MODL-FG-0277,INV-RM-RM-0016,2,PCS
INV-MODL-FG-0277,INV-RM-RM-0057,4,PCS
INV-MODL-FG-0278,INV-PLTE-SFG-0962,3,PCS
INV-MODL-FG-0278,INV-BEAM-SFG-0429,4,PCS
INV-MODL-FG-0278,INV-MODL-SFG-1272,3,PCS
INV-MODL-FG-0278,INV-MODL-SFG-1297,4,PCS
INV-MODL-FG-0278,INV-RM-RM-0051,2,PCS
INV-MODL-FG-0278,INV-RM-RM-0100,1,PCS
INV-MODL-FG-0278,INV-RM-RM-0045,4,PCS
INV-MODL-FG-0278,INV-RM-RM-0038,3,PCS
INV-MODL-FG-0279,INV-MODL-SFG-1343,2,PCS
INV-MODL-FG-0279,INV-PLTE-SFG-0972,2,PCS
INV-MODL-FG-0279,INV-STRC-SFG-0020,2,PCS
INV-MODL-FG-0279,INV-STRC-SFG-0301,4,PCS
INV-MODL-FG-0279,INV-STRC-SFG-0082,1,PCS
INV-MODL-FG-0279,INV-MODL-SFG-1291,1,PCS
INV-MODL-FG-0279,INV-RM-RM-0078,2,PCS
INV-MODL-FG-0279,INV-RM-RM-0060,1,PCS
INV-MODL-FG-0279,INV-RM-RM-0124,2,PCS
INV-MODL-FG-0280,INV-PLTE-SFG-1085,1,PCS
INV-MODL-FG-0280,INV-PLTE-SFG-1022,1,PCS
INV-MODL-FG-0280,INV-PLTE-SFG-1071,4,PCS
INV-MODL-FG-0280,INV-STRC-SFG-0397,4,PCS
INV-MODL-FG-0280,INV-BEAM-SFG-0690,3,PCS
INV-MODL-FG-0280,INV-RM-RM-0091,2,PCS
INV-MODL-FG-0280,INV-RM-RM-0031,2,PCS
INV-MODL-FG-0280,INV-RM-RM-0122,4,PCS
INV-MODL-FG-0281,INV-PLTE-SFG-1172,4,PCS
INV-MODL-FG-0281,INV-BEAM-SFG-0541,3,PCS
INV-MODL-FG-0281,INV-PLTE-SFG-0898,4,PCS
INV-MODL-FG-0281,INV-RM-RM-0079,2,PCS
INV-MODL-FG-0281,INV-RM-RM-0022,1,PCS
INV-MODL-FG-0281,INV-RM-RM-0047,1,PCS
INV-MODL-FG-0281,INV-RM-RM-0122,4,PCS
INV-MODL-FG-0282,INV-STRC-SFG-0139,3,PCS
INV-MODL-FG-0282,INV-STRC-SFG-0051,1,PCS
INV-MODL-FG-0282,INV-MODL-SFG-1406,2,PCS
INV-MODL-FG-0282,INV-RM-RM-0095,3,PCS
INV-MODL-FG-0282,INV-RM-RM-0037,1,PCS
INV-MODL-FG-0283,INV-MODL-SFG-1505,3,PCS
INV-MODL-FG-0283,INV-MODL-SFG-1351,1,PCS
INV-MODL-FG-0283,INV-BEAM-SFG-0436,1,PCS
INV-MODL-FG-0283,INV-STRC-SFG-0359,1,PCS
INV-MODL-FG-0283,INV-BEAM-SFG-0633,3,PCS
INV-MODL-FG-0283,INV-PLTE-SFG-1010,1,PCS
INV-MODL-FG-0283,INV-RM-RM-0059,1,PCS
INV-MODL-FG-0283,INV-RM-RM-0014,1,PCS
INV-MODL-FG-0283,INV-RM-RM-0094,1,PCS
INV-MODL-FG-0283,INV-RM-RM-0105,1,PCS
INV-MODL-FG-0284,INV-PLTE-SFG-1099,1,PCS
INV-MODL-FG-0284,INV-BEAM-SFG-0547,4,PCS
INV-MODL-FG-0284,INV-PLTE-SFG-1161,1,PCS
INV-MODL-FG-0284,INV-RM-RM-0113,4,PCS
INV-MODL-FG-0284,INV-RM-RM-0092,1,PCS
INV-MODL-FG-0284,INV-RM-RM-0036,3,PCS
INV-MODL-FG-0284,INV-RM-RM-0010,2,PCS
INV-MODL-FG-0285,INV-STRC-SFG-0328,1,PCS
INV-MODL-FG-0285,INV-MODL-SFG-1457,1,PCS
INV-MODL-FG-0285,INV-BEAM-SFG-0448,3,PCS
INV-MODL-FG-0285,INV-BEAM-SFG-0672,1,PCS
INV-MODL-FG-0285,INV-STRC-SFG-0109,3,PCS
INV-MODL-FG-0285,INV-BEAM-SFG-0626,3,PCS
INV-MODL-FG-0285,INV-RM-RM-0072,4,PCS
INV-MODL-FG-0285,INV-RM-RM-0011,3,PCS
INV-MODL-FG-0285,INV-RM-RM-0108,2,PCS
INV-MODL-FG-0285,INV-RM-RM-0061,1,PCS
INV-MODL-FG-0286,INV-STRC-SFG-0227,4,PCS
INV-MODL-FG-0286,INV-STRC-SFG-0019,3,PCS
INV-MODL-FG-0286,INV-PLTE-SFG-0955,2,PCS
INV-MODL-FG-0286,INV-STRC-SFG-0074,2,PCS
INV-MODL-FG-0286,INV-STRC-SFG-0133,3,PCS
INV-MODL-FG-0286,INV-RM-RM-0022,1,PCS
INV-MODL-FG-0286,INV-RM-RM-0061,3,PCS
INV-MODL-FG-0287,INV-PLTE-SFG-0864,4,PCS
INV-MODL-FG-0287,INV-STRC-SFG-0293,1,PCS
INV-MODL-FG-0287,INV-STRC-SFG-0083,1,PCS
INV-MODL-FG-0287,INV-BEAM-SFG-0617,1,PCS
INV-MODL-FG-0287,INV-RM-RM-0114,3,PCS
INV-MODL-FG-0287,INV-RM-RM-0085,4,PCS
INV-MODL-FG-0288,INV-BEAM-SFG-0534,1,PCS
INV-MODL-FG-0288,INV-STRC-SFG-0257,3,PCS
INV-MODL-FG-0288,INV-STRC-SFG-0376,4,PCS
INV-MODL-FG-0288,INV-STRC-SFG-0082,3,PCS
INV-MODL-FG-0288,INV-MODL-SFG-1451,2,PCS
INV-MODL-FG-0288,INV-MODL-SFG-1516,4,PCS
INV-MODL-FG-0288,INV-RM-RM-0032,3,PCS
INV-MODL-FG-0288,INV-RM-RM-0042,3,PCS
INV-MODL-FG-0288,INV-RM-RM-0013,3,PCS
INV-MODL-FG-0288,INV-RM-RM-0108,1,PCS
INV-MODL-FG-0289,INV-PLTE-SFG-1017,1,PCS
INV-MODL-FG-0289,INV-PLTE-SFG-1153,1,PCS
INV-MODL-FG-0289,INV-MODL-SFG-1200,3,PCS
INV-MODL-FG-0289,INV-MODL-SFG-1470,3,PCS
INV-MODL-FG-0289,INV-STRC-SFG-0213,1,PCS
INV-MODL-FG-0289,INV-MODL-SFG-1375,4,PCS
INV-MODL-FG-0289,INV-RM-RM-0005,1,PCS
INV-MODL-FG-0289,INV-RM-RM-0043,3,PCS
INV-MODL-FG-0289,INV-RM-RM-0085,1,PCS
INV-MODL-FG-0289,INV-RM-RM-0049,4,PCS
INV-MODL-FG-0290,INV-PLTE-SFG-0983,4,PCS
INV-MODL-FG-0290,INV-BEAM-SFG-0765,1,PCS
INV-MODL-FG-0290,INV-BEAM-SFG-0453,3,PCS
INV-MODL-FG-0290,INV-STRC-SFG-0380,2,PCS
INV-MODL-FG-0290,INV-RM-RM-0033,4,PCS
INV-MODL-FG-0290,INV-RM-RM-0083,1,PCS
INV-MODL-FG-0290,INV-RM-RM-0054,4,PCS
INV-MODL-FG-0290,INV-RM-RM-0035,4,PCS
INV-MODL-FG-0291,INV-PLTE-SFG-0864,2,PCS
INV-MODL-FG-0291,INV-STRC-SFG-0266,4,PCS
INV-MODL-FG-0291,INV-MODL-SFG-1349,1,PCS
INV-MODL-FG-0291,INV-PLTE-SFG-1165,4,PCS
INV-MODL-FG-0291,INV-RM-RM-0067,3,PCS
INV-MODL-FG-0291,INV-RM-RM-0073,1,PCS
INV-MODL-FG-0291,INV-RM-RM-0062,3,PCS
INV-MODL-FG-0292,INV-STRC-SFG-0385,1,PCS
INV-MODL-FG-0292,INV-BEAM-SFG-0478,1,PCS
INV-MODL-FG-0292,INV-STRC-SFG-0213,4,PCS
INV-MODL-FG-0292,INV-RM-RM-0020,3,PCS
INV-MODL-FG-0292,INV-RM-RM-0105,4,PCS
INV-MODL-FG-0292,INV-RM-RM-0045,3,PCS
INV-MODL-FG-0293,INV-STRC-SFG-0003,1,PCS
INV-MODL-FG-0293,INV-STRC-SFG-0336,4,PCS
INV-MODL-FG-0293,INV-STRC-SFG-0395,2,PCS
INV-MODL-FG-0293,INV-MODL-SFG-1263,4,PCS
INV-MODL-FG-0293,INV-BEAM-SFG-0465,2,PCS
INV-MODL-FG-0293,INV-RM-RM-0026,2,PCS
INV-MODL-FG-0293,INV-RM-RM-0042,2,PCS
INV-MODL-FG-0293,INV-RM-RM-0124,1,PCS
INV-MODL-FG-0293,INV-RM-RM-0004,4,PCS
INV-MODL-FG-0294,INV-STRC-SFG-0049,4,PCS
INV-MODL-FG-0294,INV-BEAM-SFG-0694,1,PCS
INV-MODL-FG-0294,INV-BEAM-SFG-0437,3,PCS
INV-MODL-FG-0294,INV-PLTE-SFG-0934,4,PCS
INV-MODL-FG-0294,INV-RM-RM-0042,4,PCS
INV-MODL-FG-0294,INV-RM-RM-0072,1,PCS
INV-MODL-FG-0294,INV-RM-RM-0024,3,PCS
INV-MODL-FG-0295,INV-STRC-SFG-0255,4,PCS
INV-MODL-FG-0295,INV-STRC-SFG-0073,3,PCS
INV-MODL-FG-0295,INV-BEAM-SFG-0659,1,PCS
INV-MODL-FG-0295,INV-RM-RM-0012,1,PCS
INV-MODL-FG-0295,INV-RM-RM-0113,1,PCS
INV-MODL-FG-0295,INV-RM-RM-0118,1,PCS
INV-MODL-FG-0295,INV-RM-RM-0074,2,PCS
INV-MODL-FG-0296,INV-PLTE-SFG-0991,1,PCS
INV-MODL-FG-0296,INV-BEAM-SFG-0637,4,PCS
INV-MODL-FG-0296,INV-BEAM-SFG-0580,1,PCS
INV-MODL-FG-0296,INV-BEAM-SFG-0482,2,PCS
INV-MODL-FG-0296,INV-RM-RM-0105,1,PCS
INV-MODL-FG-0296,INV-RM-RM-0099,4,PCS
INV-MODL-FG-0297,INV-PLTE-SFG-1136,1,PCS
INV-MODL-FG-0297,INV-BEAM-SFG-0438,1,PCS
INV-MODL-FG-0297,INV-MODL-SFG-1518,2,PCS
INV-MODL-FG-0297,INV-STRC-SFG-0279,3,PCS
INV-MODL-FG-0297,INV-PLTE-SFG-1177,1,PCS
INV-MODL-FG-0297,INV-STRC-SFG-0118,1,PCS
INV-MODL-FG-0297,INV-RM-RM-0017,1,PCS
INV-MODL-FG-0297,INV-RM-RM-0106,1,PCS
INV-MODL-FG-0297,INV-RM-RM-0027,4,PCS
INV-MODL-FG-0298,INV-BEAM-SFG-0611,4,PCS
INV-MODL-FG-0298,INV-STRC-SFG-0330,4,PCS
INV-MODL-FG-0298,INV-STRC-SFG-0170,3,PCS
INV-MODL-FG-0298,INV-MODL-SFG-1269,3,PCS
INV-MODL-FG-0298,INV-MODL-SFG-1229,1,PCS
INV-MODL-FG-0298,INV-RM-RM-0080,1,PCS
INV-MODL-FG-0298,INV-RM-RM-0028,1,PCS
INV-MODL-FG-0299,INV-PLTE-SFG-1049,2,PCS
INV-MODL-FG-0299,INV-MODL-SFG-1194,3,PCS
INV-MODL-FG-0299,INV-BEAM-SFG-0415,2,PCS
INV-MODL-FG-0299,INV-STRC-SFG-0258,3,PCS
INV-MODL-FG-0299,INV-BEAM-SFG-0651,2,PCS
INV-MODL-FG-0299,INV-BEAM-SFG-0713,4,PCS
INV-MODL-FG-0299,INV-RM-RM-0084,2,PCS
INV-MODL-FG-0299,INV-RM-RM-0046,4,PCS
INV-MODL-FG-0299,INV-RM-RM-0096,4,PCS
INV-MODL-FG-0299,INV-RM-RM-0022,3,PCS
INV-MODL-FG-0300,INV-MODL-SFG-1440,2,PCS
INV-MODL-FG-0300,INV-BEAM-SFG-0642,1,PCS
INV-MODL-FG-0300,INV-BEAM-SFG-0572,2,PCS
INV-MODL-FG-0300,INV-BEAM-SFG-0689,2,PCS
INV-MODL-FG-0300,INV-MODL-SFG-1402,1,PCS
INV-MODL-FG-0300,INV-STRC-SFG-0011,4,PCS
INV-MODL-FG-0300,INV-RM-RM-0040,3,PCS
INV-MODL-FG-0300,INV-RM-RM-0116,4,PCS
INV-MODL-FG-0300,INV-RM-RM-0080,3,PCS
INV-MODL-FG-0300,INV-RM-RM-0029,3,PCS
INV-MODL-FG-0301,INV-PLTE-SFG-0860,3,PCS
INV-MODL-FG-0301,INV-MODL-SFG-1469,1,PCS
INV-MODL-FG-0301,INV-PLTE-SFG-0992,1,PCS
INV-MODL-FG-0301,INV-MODL-SFG-1189,2,PCS
INV-MODL-FG-0301,INV-PLTE-SFG-1008,3,PCS
INV-MODL-FG-0301,INV-RM-RM-0076,1,PCS
INV-MODL-FG-0301,INV-RM-RM-0056,2,PCS
INV-MODL-FG-0301,INV-RM-RM-0050,1,PCS
INV-MODL-FG-0302,INV-MODL-SFG-1244,2,PCS
INV-MODL-FG-0302,INV-BEAM-SFG-0803,4,PCS
INV-MODL-FG-0302,INV-MODL-SFG-1482,3,PCS
INV-MODL-FG-0302,INV-MODL-SFG-1420,2,PCS
INV-MODL-FG-0302,INV-MODL-SFG-1464,1,PCS
INV-MODL-FG-0302,INV-STRC-SFG-0145,4,PCS
INV-MODL-FG-0302,INV-RM-RM-0097,3,PCS
INV-MODL-FG-0302,INV-RM-RM-0043,3,PCS
INV-MODL-FG-0302,INV-RM-RM-0112,1,PCS
INV-MODL-FG-0302,INV-RM-RM-0062,2,PCS
INV-MODL-FG-0303,INV-BEAM-SFG-0735,1,PCS
INV-MODL-FG-0303,INV-PLTE-SFG-1073,2,PCS
INV-MODL-FG-0303,INV-PLTE-SFG-1062,4,PCS
INV-MODL-FG-0303,INV-PLTE-SFG-1136,3,PCS
INV-MODL-FG-0303,INV-STRC-SFG-0152,4,PCS
INV-MODL-FG-0303,INV-RM-RM-0045,1,PCS
INV-MODL-FG-0303,INV-RM-RM-0103,1,PCS
INV-MODL-FG-0303,INV-RM-RM-0084,2,PCS
INV-MODL-FG-0304,INV-MODL-SFG-1218,3,PCS
INV-MODL-FG-0304,INV-BEAM-SFG-0699,1,PCS
INV-MODL-FG-0304,INV-PLTE-SFG-1131,1,PCS
INV-MODL-FG-0304,INV-MODL-SFG-1406,1,PCS
INV-MODL-FG-0304,INV-RM-RM-0119,4,PCS
INV-MODL-FG-0304,INV-RM-RM-0055,3,PCS
INV-MODL-FG-0305,INV-STRC-SFG-0286,1,PCS
INV-MODL-FG-0305,INV-MODL-SFG-1472,3,PCS
INV-MODL-FG-0305,INV-BEAM-SFG-0655,4,PCS
INV-MODL-FG-0305,INV-BEAM-SFG-0479,1,PCS
INV-MODL-FG-0305,INV-PLTE-SFG-0965,2,PCS
INV-MODL-FG-0305,INV-RM-RM-0077,2,PCS
INV-MODL-FG-0305,INV-RM-RM-0072,2,PCS
INV-MODL-FG-0305,INV-RM-RM-0049,3,PCS
INV-MODL-FG-0306,INV-BEAM-SFG-0435,4,PCS
INV-MODL-FG-0306,INV-STRC-SFG-0336,4,PCS
INV-MODL-FG-0306,INV-MODL-SFG-1223,2,PCS
INV-MODL-FG-0306,INV-RM-RM-0021,4,PCS
INV-MODL-FG-0306,INV-RM-RM-0083,3,PCS
INV-MODL-FG-0306,INV-RM-RM-0085,2,PCS
INV-MODL-FG-0306,INV-RM-RM-0102,2,PCS
INV-MODL-FG-0307,INV-STRC-SFG-0094,1,PCS
INV-MODL-FG-0307,INV-STRC-SFG-0217,1,PCS
INV-MODL-FG-0307,INV-MODL-SFG-1194,2,PCS
INV-MODL-FG-0307,INV-BEAM-SFG-0445,4,PCS
INV-MODL-FG-0307,INV-RM-RM-0021,4,PCS
INV-MODL-FG-0307,INV-RM-RM-0056,1,PCS
INV-MODL-FG-0307,INV-RM-RM-0116,3,PCS
INV-MODL-FG-0308,INV-PLTE-SFG-0873,4,PCS
INV-MODL-FG-0308,INV-BEAM-SFG-0549,1,PCS
INV-MODL-FG-0308,INV-STRC-SFG-0372,4,PCS
INV-MODL-FG-0308,INV-RM-RM-0008,1,PCS
INV-MODL-FG-0308,INV-RM-RM-0124,2,PCS
INV-MODL-FG-0308,INV-RM-RM-0043,3,PCS
INV-MODL-FG-0309,INV-MODL-SFG-1406,2,PCS
INV-MODL-FG-0309,INV-PLTE-SFG-1111,1,PCS
INV-MODL-FG-0309,INV-MODL-SFG-1505,1,PCS
INV-MODL-FG-0309,INV-RM-RM-0006,4,PCS
INV-MODL-FG-0309,INV-RM-RM-0120,1,PCS
INV-MODL-FG-0309,INV-RM-RM-0017,4,PCS
INV-MODL-FG-0309,INV-RM-RM-0117,1,PCS
INV-MODL-FG-0310,INV-PLTE-SFG-1163,3,PCS
INV-MODL-FG-0310,INV-PLTE-SFG-0886,3,PCS
INV-MODL-FG-0310,INV-BEAM-SFG-0772,3,PCS
INV-MODL-FG-0310,INV-RM-RM-0006,3,PCS
INV-MODL-FG-0310,INV-RM-RM-0089,2,PCS
INV-MODL-FG-0311,INV-BEAM-SFG-0408,3,PCS
INV-MODL-FG-0311,INV-STRC-SFG-0266,3,PCS
INV-MODL-FG-0311,INV-MODL-SFG-1487,4,PCS
INV-MODL-FG-0311,INV-BEAM-SFG-0591,1,PCS
INV-MODL-FG-0311,INV-STRC-SFG-0002,3,PCS
INV-MODL-FG-0311,INV-RM-RM-0110,2,PCS
INV-MODL-FG-0311,INV-RM-RM-0058,2,PCS
INV-MODL-FG-0312,INV-PLTE-SFG-1098,2,PCS
INV-MODL-FG-0312,INV-BEAM-SFG-0413,4,PCS
INV-MODL-FG-0312,INV-PLTE-SFG-1052,4,PCS
INV-MODL-FG-0312,INV-MODL-SFG-1438,1,PCS
INV-MODL-FG-0312,INV-STRC-SFG-0055,3,PCS
INV-MODL-FG-0312,INV-PLTE-SFG-0824,3,PCS
INV-MODL-FG-0312,INV-RM-RM-0004,1,PCS
INV-MODL-FG-0312,INV-RM-RM-0042,2,PCS
INV-MODL-FG-0312,INV-RM-RM-0020,2,PCS
INV-MODL-FG-0312,INV-RM-RM-0007,4,PCS
INV-MODL-FG-0313,INV-MODL-SFG-1413,1,PCS
INV-MODL-FG-0313,INV-PLTE-SFG-1089,3,PCS
INV-MODL-FG-0313,INV-PLTE-SFG-0870,4,PCS
INV-MODL-FG-0313,INV-BEAM-SFG-0501,4,PCS
INV-MODL-FG-0313,INV-MODL-SFG-1370,3,PCS
INV-MODL-FG-0313,INV-RM-RM-0007,2,PCS
INV-MODL-FG-0313,INV-RM-RM-0072,4,PCS
INV-MODL-FG-0314,INV-PLTE-SFG-0961,3,PCS
INV-MODL-FG-0314,INV-BEAM-SFG-0474,1,PCS
INV-MODL-FG-0314,INV-BEAM-SFG-0607,2,PCS
INV-MODL-FG-0314,INV-BEAM-SFG-0701,4,PCS
INV-MODL-FG-0314,INV-MODL-SFG-1382,4,PCS
INV-MODL-FG-0314,INV-RM-RM-0027,4,PCS
INV-MODL-FG-0314,INV-RM-RM-0101,2,PCS
INV-MODL-FG-0314,INV-RM-RM-0097,4,PCS
INV-MODL-FG-0315,INV-PLTE-SFG-1090,2,PCS
INV-MODL-FG-0315,INV-STRC-SFG-0383,1,PCS
INV-MODL-FG-0315,INV-MODL-SFG-1402,3,PCS
INV-MODL-FG-0315,INV-STRC-SFG-0071,4,PCS
INV-MODL-FG-0315,INV-BEAM-SFG-0632,1,PCS
INV-MODL-FG-0315,INV-RM-RM-0119,4,PCS
INV-MODL-FG-0315,INV-RM-RM-0070,4,PCS
INV-MODL-FG-0315,INV-RM-RM-0068,1,PCS
INV-MODL-FG-0315,INV-RM-RM-0059,2,PCS
INV-MODL-FG-0316,INV-STRC-SFG-0070,1,PCS
INV-MODL-FG-0316,INV-PLTE-SFG-0845,3,PCS
INV-MODL-FG-0316,INV-MODL-SFG-1512,1,PCS
INV-MODL-FG-0316,INV-BEAM-SFG-0721,4,PCS
INV-MODL-FG-0316,INV-RM-RM-0016,1,PCS
INV-MODL-FG-0316,INV-RM-RM-0045,2,PCS
INV-MODL-FG-0316,INV-RM-RM-0070,3,PCS
INV-MODL-FG-0316,INV-RM-RM-0095,2,PCS
INV-MODL-FG-0317,INV-STRC-SFG-0136,1,PCS
INV-MODL-FG-0317,INV-PLTE-SFG-1060,4,PCS
INV-MODL-FG-0317,INV-BEAM-SFG-0483,2,PCS
INV-MODL-FG-0317,INV-PLTE-SFG-1113,3,PCS
INV-MODL-FG-0317,INV-BEAM-SFG-0648,4,PCS
INV-MODL-FG-0317,INV-MODL-SFG-1268,4,PCS
INV-MODL-FG-0317,INV-RM-RM-0125,3,PCS
INV-MODL-FG-0317,INV-RM-RM-0053,3,PCS
INV-MODL-FG-0318,INV-STRC-SFG-0344,3,PCS
INV-MODL-FG-0318,INV-PLTE-SFG-0880,4,PCS
INV-MODL-FG-0318,INV-BEAM-SFG-0537,1,PCS
INV-MODL-FG-0318,INV-RM-RM-0116,4,PCS
INV-MODL-FG-0318,INV-RM-RM-0093,2,PCS
INV-MODL-FG-0318,INV-RM-RM-0050,4,PCS
INV-MODL-FG-0318,INV-RM-RM-0063,3,PCS
INV-MODL-FG-0319,INV-MODL-SFG-1383,4,PCS
INV-MODL-FG-0319,INV-BEAM-SFG-0514,1,PCS
INV-MODL-FG-0319,INV-PLTE-SFG-1140,2,PCS
INV-MODL-FG-0319,INV-BEAM-SFG-0608,1,PCS
INV-MODL-FG-0319,INV-RM-RM-0066,3,PCS
INV-MODL-FG-0319,INV-RM-RM-0072,2,PCS
INV-MODL-FG-0320,INV-BEAM-SFG-0799,2,PCS
INV-MODL-FG-0320,INV-STRC-SFG-0202,3,PCS
INV-MODL-FG-0320,INV-BEAM-SFG-0628,3,PCS
INV-MODL-FG-0320,INV-BEAM-SFG-0734,2,PCS
INV-MODL-FG-0320,INV-BEAM-SFG-0418,1,PCS
INV-MODL-FG-0320,INV-STRC-SFG-0363,4,PCS
INV-MODL-FG-0320,INV-RM-RM-0028,2,PCS
INV-MODL-FG-0320,INV-RM-RM-0108,1,PCS
INV-MODL-FG-0320,INV-RM-RM-0112,4,PCS
INV-MODL-FG-0321,INV-MODL-SFG-1319,1,PCS
INV-MODL-FG-0321,INV-PLTE-SFG-0880,3,PCS
INV-MODL-FG-0321,INV-BEAM-SFG-0510,1,PCS
INV-MODL-FG-0321,INV-BEAM-SFG-0609,4,PCS
INV-MODL-FG-0321,INV-MODL-SFG-1321,1,PCS
INV-MODL-FG-0321,INV-BEAM-SFG-0619,4,PCS
INV-MODL-FG-0321,INV-RM-RM-0057,4,PCS
INV-MODL-FG-0321,INV-RM-RM-0063,4,PCS
INV-MODL-FG-0321,INV-RM-RM-0021,4,PCS
INV-MODL-FG-0321,INV-RM-RM-0113,2,PCS
INV-MODL-FG-0322,INV-STRC-SFG-0012,2,PCS
INV-MODL-FG-0322,INV-BEAM-SFG-0673,1,PCS
INV-MODL-FG-0322,INV-BEAM-SFG-0627,3,PCS
INV-MODL-FG-0322,INV-STRC-SFG-0003,2,PCS
INV-MODL-FG-0322,INV-PLTE-SFG-1081,4,PCS
INV-MODL-FG-0322,INV-MODL-SFG-1381,3,PCS
INV-MODL-FG-0322,INV-RM-RM-0096,4,PCS
INV-MODL-FG-0322,INV-RM-RM-0091,2,PCS
INV-MODL-FG-0322,INV-RM-RM-0014,4,PCS
INV-MODL-FG-0322,INV-RM-RM-0001,1,PCS
INV-MODL-FG-0323,INV-BEAM-SFG-0507,4,PCS
INV-MODL-FG-0323,INV-STRC-SFG-0325,1,PCS
INV-MODL-FG-0323,INV-STRC-SFG-0189,4,PCS
INV-MODL-FG-0323,INV-BEAM-SFG-0451,4,PCS
INV-MODL-FG-0323,INV-RM-RM-0106,1,PCS
INV-MODL-FG-0323,INV-RM-RM-0096,3,PCS
INV-MODL-FG-0324,INV-STRC-SFG-0078,1,PCS
INV-MODL-FG-0324,INV-PLTE-SFG-0944,4,PCS
INV-MODL-FG-0324,INV-PLTE-SFG-0999,4,PCS
INV-MODL-FG-0324,INV-PLTE-SFG-0989,4,PCS
INV-MODL-FG-0324,INV-BEAM-SFG-0760,1,PCS
INV-MODL-FG-0324,INV-STRC-SFG-0207,3,PCS
INV-MODL-FG-0324,INV-RM-RM-0111,1,PCS
INV-MODL-FG-0324,INV-RM-RM-0010,3,PCS
INV-MODL-FG-0325,INV-MODL-SFG-1279,2,PCS
INV-MODL-FG-0325,INV-BEAM-SFG-0696,4,PCS
INV-MODL-FG-0325,INV-MODL-SFG-1434,2,PCS
INV-MODL-FG-0325,INV-STRC-SFG-0066,3,PCS
INV-MODL-FG-0325,INV-MODL-SFG-1184,2,PCS
INV-MODL-FG-0325,INV-RM-RM-0030,1,PCS
INV-MODL-FG-0325,INV-RM-RM-0068,3,PCS
INV-MODL-FG-0326,INV-BEAM-SFG-0550,1,PCS
INV-MODL-FG-0326,INV-STRC-SFG-0386,2,PCS
INV-MODL-FG-0326,INV-PLTE-SFG-0933,4,PCS
INV-MODL-FG-0326,INV-STRC-SFG-0365,3,PCS
INV-MODL-FG-0326,INV-STRC-SFG-0065,3,PCS
INV-MODL-FG-0326,INV-STRC-SFG-0341,4,PCS
INV-MODL-FG-0326,INV-RM-RM-0041,3,PCS
INV-MODL-FG-0326,INV-RM-RM-0009,1,PCS
INV-MODL-FG-0326,INV-RM-RM-0119,4,PCS
INV-MODL-FG-0327,INV-STRC-SFG-0295,1,PCS
INV-MODL-FG-0327,INV-PLTE-SFG-1152,2,PCS
INV-MODL-FG-0327,INV-MODL-SFG-1424,3,PCS
INV-MODL-FG-0327,INV-PLTE-SFG-1097,3,PCS
INV-MODL-FG-0327,INV-STRC-SFG-0083,4,PCS
INV-MODL-FG-0327,INV-PLTE-SFG-0997,3,PCS
INV-MODL-FG-0327,INV-RM-RM-0011,2,PCS
INV-MODL-FG-0327,INV-RM-RM-0109,2,PCS
INV-MODL-FG-0328,INV-BEAM-SFG-0765,4,PCS
INV-MODL-FG-0328,INV-BEAM-SFG-0402,3,PCS
INV-MODL-FG-0328,INV-STRC-SFG-0141,4,PCS
INV-MODL-FG-0328,INV-RM-RM-0072,1,PCS
INV-MODL-FG-0328,INV-RM-RM-0078,2,PCS
INV-MODL-FG-0329,INV-MODL-SFG-1317,4,PCS
INV-MODL-FG-0329,INV-MODL-SFG-1367,2,PCS
INV-MODL-FG-0329,INV-STRC-SFG-0194,4,PCS
INV-MODL-FG-0329,INV-RM-RM-0064,1,PCS
