Item ID,Item Description,Unit of Measure,Group,Item Type,Model
INV-MODL-SFG-1212,Partially Welded Plate 1212,PCS,Modules,SFG,MDL-MODL-12
INV-MODL-FG-0272,Structural Bracket 272,PCS,Modules,FG,MDL-MODL-09
INV-MODL-SFG-1213,Fabricated Section 1213,PCS,Modules,SFG,MDL-MODL-09
INV-MODL-SFG-1214,Intermediate Frame 1214,PCS,Modules,SFG,MDL-MODL-09
INV-MODL-SFG-1215,Intermediate Frame 1215,PCS,Modules,SFG,MDL-MODL-09
INV-MODL-SFG-1216,Intermediate Frame 1216,PCS,Modules,SFG,MDL-MODL-09
INV-MODL-SFG-1217,Fabricated Section 1217,PCS,Modules,SFG,MDL-MODL-09
INV-MODL-SFG-1218,Processed Component 1218,PCS,Modules,SFG,MDL-MODL-09
INV-MODL-FG-0273,Metal Beam 273,PCS,Modules,FG,MDL-MODL-11
INV-MODL-SFG-1219,Partially Welded Plate 1219,PCS,Modules,SFG,MDL-MODL-11
INV-MODL-SFG-1220,Intermediate Frame 1220,PCS,Modules,SFG,MDL-MODL-11
INV-MODL-SFG-1221,Intermediate Frame 1221,PCS,Modules,SFG,MDL-MODL-11
INV-MODL-SFG-1222,Partially Welded Plate 1222,PCS,Modules,SFG,MDL-MODL-11
INV-MODL-SFG-1223,Partially Welded Plate 1223,PCS,Modules,SFG,MDL-MODL-11
INV-MODL-SFG-1224,Partially Welded Plate 1224,PCS,Modules,SFG,MDL-MODL-11
INV-MODL-FG-0274,Steel Frame 274,PCS,Modules,FG,MDL-MODL-10
INV-MODL-SFG-1225,Partially Welded Plate 1225,PCS,Modules,SFG,MDL-MODL-10
INV-MODL-SFG-1226,Fabricated Section 1226,PCS,Modules,SFG,MDL-MODL-10
INV-MODL-SFG-1227,Intermediate Frame 1227,PCS,Modules,SFG,MDL-MODL-10
INV-MODL-FG-0275,Steel Frame 275,PCS,Modules,FG,MDL-MODL-02
INV-MODL-SFG-1228,Intermediate Frame 1228,PCS,Modules,SFG,MDL-MODL-02
INV-MODL-SFG-1229,Fabricated Section 1229,PCS,Modules,SFG,MDL-MODL-02
INV-MODL-SFG-1230,Partially Welded Plate 1230,PCS,Modules,SFG,MDL-MODL-02
INV-MODL-SFG-1231,Processed Component 1231,PCS,Modules,SFG,MDL-MODL-02
INV-MODL-SFG-1232,Fabricated Section 1232,PCS,Modules,SFG,MDL-MODL-02
INV-MODL-SFG-1233,Fabricated Section 1233,PCS,Modules,SFG,MDL-MODL-02
INV-MODL-FG-0276,Steel Frame 276,PCS,Modules,FG,MDL-MODL-06
INV-MODL-SFG-1234,Processed Component 1234,PCS,Modules,SFG,MDL-MODL-06
INV-MODL-SFG-1235,Processed Component 1235,PCS,Modules,SFG,MDL-MODL-06
INV-MODL-SFG-1236,Fabricated Section 1236,PCS,Modules,SFG,MDL-MODL-06
INV-MODL-FG-0277,Steel Plate 277,PCS,Modules,FG,MDL-MODL-13
INV-MODL-SFG-1237,Processed Component 1237,PCS,Modules,SFG,MDL-MODL-13
INV-MODL-SFG-1238,Partially Welded Plate 1238,PCS,Modules,SFG,MDL-MODL-13
INV-MODL-SFG-1239,Intermediate Frame 1239,PCS,Modules,SFG,MDL-MODL-13
INV-MODL-FG-0278,Steel Plate 278,PCS,Modules,FG,MDL-MODL-03
INV-MODL-SFG-1240,Fabricated Section 1240,PCS,Modules,SFG,MDL-MODL-03
INV-MODL-SFG-1241,Partially Welded Plate 1241,PCS,Modules,SFG,MDL-MODL-03
INV-MODL-SFG-1242,Intermediate Frame 1242,PCS,Modules,SFG,MDL-MODL-03
INV-MODL-FG-0279,Steel Plate 279,PCS,Modules,FG,MDL-MODL-02
INV-MODL-SFG-1243,Processed Component 1243,PCS,Modules,SFG,MDL-MODL-02
INV-MODL-SFG-1244,Intermediate Frame 1244,PCS,Modules,SFG,MDL-MODL-02
INV-MODL-SFG-1245,Partially Welded Plate 1245,PCS,Modules,SFG,MDL-MODL-02
INV-MODL-FG-0280,Steel Plate 280,PCS,Modules,FG,MDL-MODL-04
INV-MODL-SFG-1246,Partially Welded Plate 1246,PCS,Modules,SFG,MDL-MODL-04
INV-MODL-SFG-1247,Partially Welded Plate 1247,PCS,Modules,SFG,MDL-MODL-04
INV-MODL-SFG-1248,Processed Component 1248,PCS,Modules,SFG,MDL-MODL-04
INV-MODL-SFG-1249,Intermediate Frame 1249,PCS,Modules,SFG,MDL-MODL-04
INV-MODL-SFG-1250,Fabricated Section 1250,PCS,Modules,SFG,MDL-MODL-04
INV-MODL-SFG-1251,Processed Component 1251,PCS,Modules,SFG,MDL-MODL-04
INV-MODL-FG-0281,Structural Bracket 281,PCS,Modules,FG,MDL-MODL-14
INV-MODL-SFG-1252,Fabricated Section 1252,PCS,Modules,SFG,MDL-MODL-14
INV-MODL-SFG-1253,Intermediate Frame 1253,PCS,Modules,SFG,MDL-MODL-14
INV-MODL-SFG-1254,Intermediate Frame 1254,PCS,Modules,SFG,MDL-MODL-14
INV-MODL-SFG-1255,Fabricated Section 1255,PCS,Modules,SFG,MDL-MODL-14
INV-MODL-SFG-1256,Fabricated Section 1256,PCS,Modules,SFG,MDL-MODL-14
INV-MODL-FG-0282,Metal Beam 282,PCS,Modules,FG,MDL-MODL-04
INV-MODL-SFG-1257,Fabricated Section 1257,PCS,Modules,SFG,MDL-MODL-04
INV-MODL-SFG-1258,Fabricated Section 1258,PCS,Modules,SFG,MDL-MODL-04
INV-MODL-SFG-1259,Partially Welded Plate 1259,PCS,Modules,SFG,MDL-MODL-04
INV-MODL-FG-0283,Metal Beam 283,PCS,Modules,FG,MDL-MODL-02
INV-MODL-SFG-1260,Processed Component 1260,PCS,Modules,SFG,MDL-MODL-02
INV-MODL-SFG-1261,Fabricated Section 1261,PCS,Modules,SFG,MDL-MODL-02
INV-MODL-SFG-1262,Fabricated Section 1262,PCS,Modules,SFG,MDL-MODL-02
INV-MODL-SFG-1263,Fabricated Section 1263,PCS,Modules,SFG,MDL-MODL-02
INV-MODL-SFG-1264,Partially Welded Plate 1264,PCS,Modules,SFG,MDL-MODL-02
INV-MODL-FG-0284,Steel Frame 284,PCS,Modules,FG,MDL-MODL-06
INV-MODL-SFG-1265,Fabricated Section 1265,PCS,Modules,SFG,MDL-MODL-06
INV-MODL-SFG-1266,Intermediate Frame 1266,PCS,Modules,SFG,MDL-MODL-06
INV-MODL-SFG-1267,Intermediate Frame 1267,PCS,Modules,SFG,MDL-MODL-06
INV-MODL-SFG-1268,Partially Welded Plate 1268,PCS,Modules,SFG,MDL-MODL-06
INV-MODL-SFG-1269,Partially Welded Plate 1269,PCS,Modules,SFG,MDL-MODL-06
INV-MODL-SFG-1270,Intermediate Frame 1270,PCS,Modules,SFG,MDL-MODL-06
INV-MODL-FG-0285,Construction Module 285,PCS,Modules,FG,MDL-MODL-07
INV-MODL-SFG-1271,Fabricated Section 1271,PCS,Modules,SFG,MDL-MODL-07
INV-MODL-SFG-1272,Fabricated Section 1272,PCS,Modules,SFG,MDL-MODL-07
INV-MODL-SFG-1273,Intermediate Frame 1273,PCS,Modules,SFG,MDL-MODL-07
INV-MODL-SFG-1274,Processed Component 1274,PCS,Modules,SFG,MDL-MODL-07
INV-MODL-SFG-1275,Fabricated Section 1275,PCS,Modules,SFG,MDL-MODL-07
INV-MODL-SFG-1276,Intermediate Frame 1276,PCS,Modules,SFG,MDL-MODL-07
INV-MODL-FG-0286,Metal Beam 286,PCS,Modules,FG,MDL-MODL-11
INV-MODL-SFG-1277,Fabricated Section 1277,PCS,Modules,SFG,MDL-MODL-11
INV-MODL-SFG-1278,Fabricated Section 1278,PCS,Modules,SFG,MDL-MODL-11
INV-MODL-SFG-1279,Processed Component 1279,PCS,Modules,SFG,MDL-MODL-11
INV-MODL-SFG-1280,Intermediate Frame 1280,PCS,Modules,SFG,MDL-MODL-11
INV-MODL-FG-0287,Metal Beam 287,PCS,Modules,FG,MDL-MODL-12
INV-MODL-SFG-1281,Fabricated Section 1281,PCS,Modules,SFG,MDL-MODL-12
INV-MODL-SFG-1282,Partially Welded Plate 1282,PCS,Modules,SFG,MDL-MODL-12
INV-MODL-SFG-1283,Intermediate Frame 1283,PCS,Modules,SFG,MDL-MODL-12
INV-MODL-SFG-1284,Processed Component 1284,PCS,Modules,SFG,MDL-MODL-12
INV-MODL-FG-0288,Steel Frame 288,PCS,Modules,FG,MDL-MODL-04
INV-MODL-SFG-1285,Intermediate Frame 1285,PCS,Modules,SFG,MDL-MODL-04
INV-MODL-SFG-1286,Partially Welded Plate 1286,PCS,Modules,SFG,MDL-MODL-04
INV-MODL-SFG-1287,Fabricated Section 1287,PCS,Modules,SFG,MDL-MODL-04
INV-MODL-SFG-1288,Partially Welded Plate 1288,PCS,Modules,SFG,MDL-MODL-04
INV-MODL-FG-0289,Structural Bracket 289,PCS,Modules,FG,MDL-MODL-01
INV-MODL-SFG-1289,Fabricated Section 1289,PCS,Modules,SFG,MDL-MODL-01
INV-MODL-SFG-1290,Intermediate Frame 1290,PCS,Modules,SFG,MDL-MODL-01
INV-MODL-SFG-1291,Fabricated Section 1291,PCS,Modules,SFG,MDL-MODL-01
INV-MODL-SFG-1292,Intermediate Frame 1292,PCS,Modules,SFG,MDL-MODL-01
INV-MODL-FG-0290,Structural Bracket 290,PCS,Modules,FG,MDL-MODL-03
INV-MODL-SFG-1293,Fabricated Section 1293,PCS,Modules,SFG,MDL-MODL-03
INV-MODL-SFG-1294,Processed Component 1294,PCS,Modules,SFG,MDL-MODL-03
INV-MODL-SFG-1295,Fabricated Section 1295,PCS,Modules,SFG,MDL-MODL-03
INV-MODL-SFG-1296,Intermediate Frame 1296,PCS,Modules,SFG,MDL-MODL-03
INV-MODL-SFG-1297,Partially Welded Plate 1297,PCS,Modules,SFG,MDL-MODL-03
INV-MODL-SFG-1298,Partially Welded Plate 1298,PCS,Modules,SFG,MDL-MODL-03
INV-MODL-FG-0291,Steel Plate 291,PCS,Modules,FG,MDL-MODL-04
INV-MODL-SFG-1299,Intermediate Frame 1299,PCS,Modules,SFG,MDL-MODL-04
INV-MODL-SFG-1300,Processed Component 1300,PCS,Modules,SFG,MDL-MODL-04
INV-MODL-SFG-1301,Processed Component 1301,PCS,Modules,SFG,MDL-MODL-04
INV-MODL-SFG-1302,Partially Welded Plate 1302,PCS,Modules,SFG,MDL-MODL-04
INV-MODL-FG-0292,Structural Bracket 292,PCS,Modules,FG,MDL-MODL-08
INV-MODL-SFG-1303,Processed Component 1303,PCS,Modules,SFG,MDL-MODL-08
INV-MODL-SFG-1304,Intermediate Frame 1304,PCS,Modules,SFG,MDL-MODL-08
INV-MODL-SFG-1305,Fabricated Section 1305,PCS,Modules,SFG,MDL-MODL-08
INV-MODL-SFG-1306,Partially Welded Plate 1306,PCS,Modules,SFG,MDL-MODL-08
INV-MODL-SFG-1307,Fabricated Section 1307,PCS,Modules,SFG,MDL-MODL-08
INV-MODL-SFG-1308,Partially Welded Plate 1308,PCS,Modules,SFG,MDL-MODL-08
INV-MODL-FG-0293,Metal Beam 293,PCS,Modules,FG,MDL-MODL-07
INV-MODL-SFG-1309,Processed Component 1309,PCS,Modules,SFG,MDL-MODL-07
INV-MODL-SFG-1310,Processed Component 1310,PCS,Modules,SFG,MDL-MODL-07
INV-MODL-SFG-1311,Partially Welded Plate 1311,PCS,Modules,SFG,MDL-MODL-07
INV-MODL-FG-0294,Metal Beam 294,PCS,Modules,FG,MDL-MODL-07
INV-MODL-SFG-1312,Partially Welded Plate 1312,PCS,Modules,SFG,MDL-MODL-07
INV-MODL-SFG-1313,Fabricated Section 1313,PCS,Modules,SFG,MDL-MODL-07
INV-MODL-SFG-1314,Intermediate Frame 1314,PCS,Modules,SFG,MDL-MODL-07
INV-MODL-FG-0295,Metal Beam 295,PCS,Modules,FG,MDL-MODL-10
INV-MODL-SFG-1315,Intermediate Frame 1315,PCS,Modules,SFG,MDL-MODL-10
INV-MODL-SFG-1316,Intermediate Frame 1316,PCS,Modules,SFG,MDL-MODL-10
INV-MODL-SFG-1317,Intermediate Frame 1317,PCS,Modules,SFG,MDL-MODL-10
INV-MODL-SFG-1318,Partially Welded Plate 1318,PCS,Modules,SFG,MDL-MODL-10
INV-MODL-SFG-1319,Partially Welded Plate 1319,PCS,Modules,SFG,MDL-MODL-10
INV-MODL-FG-0296,Construction Module 296,PCS,Modules,FG,MDL-MODL-06
INV-MODL-SFG-1320,Processed Component 1320,PCS,Modules,SFG,MDL-MODL-06
INV-MODL-SFG-1321,Partially Welded Plate 1321,PCS,Modules,SFG,MDL-MODL-06
INV-MODL-SFG-1322,Processed Component 1322,PCS,Modules,SFG,MDL-MODL-06
INV-MODL-SFG-1323,Processed Component 1323,PCS,Modules,SFG,MDL-MODL-06
INV-MODL-SFG-1324,Partially Welded Plate 1324,PCS,Modules,SFG,MDL-MODL-06
INV-MODL-SFG-1325,Intermediate Frame 1325,PCS,Modules,SFG,MDL-MODL-06
INV-MODL-FG-0297,Steel Plate 297,PCS,Modules,FG,MDL-MODL-05
INV-MODL-SFG-1326,Intermediate Frame 1326,PCS,Modules,SFG,MDL-MODL-05
INV-MODL-SFG-1327,Fabricated Section 1327,PCS,Modules,SFG,MDL-MODL-05
INV-MODL-SFG-1328,Partially Welded Plate 1328,PCS,Modules,SFG,MDL-MODL-05
INV-MODL-SFG-1329,Intermediate Frame 1329,PCS,Modules,SFG,MDL-MODL-05
INV-MODL-SFG-1330,Intermediate Frame 1330,PCS,Modules,SFG,MDL-MODL-05
INV-MODL-FG-0298,Construction Module 298,PCS,Modules,FG,MDL-MODL-03
INV-MODL-SFG-1331,Processed Component 1331,PCS,Modules,SFG,MDL-MODL-03
INV-MODL-SFG-1332,Processed Component 1332,PCS,Modules,SFG,MDL-MODL-03
INV-MODL-SFG-1333,Processed Component 1333,PCS,Modules,SFG,MDL-MODL-03
INV-MODL-SFG-1334,Partially Welded Plate 1334,PCS,Modules,SFG,MDL-MODL-03
INV-MODL-SFG-1335,Partially Welded Plate 1335,PCS,Modules,SFG,MDL-MODL-03
INV-MODL-FG-0299,Steel Plate 299,PCS,Modules,FG,MDL-MODL-01
INV-MODL-SFG-1336,Fabricated Section 1336,PCS,Modules,SFG,MDL-MODL-01
INV-MODL-SFG-1337,Intermediate Frame 1337,PCS,Modules,SFG,MDL-MODL-01
INV-MODL-SFG-1338,Fabricated Section 1338,PCS,Modules,SFG,MDL-MODL-01
INV-MODL-SFG-1339,Processed Component 1339,PCS,Modules,SFG,MDL-MODL-01
INV-MODL-SFG-1340,Processed Component 1340,PCS,Modules,SFG,MDL-MODL-01
INV-MODL-FG-0300,Metal Beam 300,PCS,Modules,FG,MDL-MODL-13
INV-MODL-SFG-1341,Processed Component 1341,PCS,Modules,SFG,MDL-MODL-13
INV-MODL-SFG-1342,Intermediate Frame 1342,PCS,Modules,SFG,MDL-MODL-13
INV-MODL-SFG-1343,Partially Welded Plate 1343,PCS,Modules,SFG,MDL-MODL-13
INV-MODL-SFG-1344,Partially Welded Plate 1344,PCS,Modules,SFG,MDL-MODL-13
INV-MODL-SFG-1345,Fabricated Section 1345,PCS,Modules,SFG,MDL-MODL-13
INV-MODL-FG-0301,Metal Beam 301,PCS,Modules,FG,MDL-MODL-13
INV-MODL-SFG-1346,Partially Welded Plate 1346,PCS,Modules,SFG,MDL-MODL-13
INV-MODL-SFG-1347,Fabricated Section 1347,PCS,Modules,SFG,MDL-MODL-13
INV-MODL-SFG-1348,Partially Welded Plate 1348,PCS,Modules,SFG,MDL-MODL-13
INV-MODL-SFG-1349,Processed Component 1349,PCS,Modules,SFG,MDL-MODL-13
INV-MODL-SFG-1350,Fabricated Section 1350,PCS,Modules,SFG,MDL-MODL-13
INV-MODL-FG-0302,Metal Beam 302,PCS,Modules,FG,MDL-MODL-07
INV-MODL-SFG-1351,Partially Welded Plate 1351,PCS,Modules,SFG,MDL-MODL-07
INV-MODL-SFG-1352,Partially Welded Plate 1352,PCS,Modules,SFG,MDL-MODL-07
INV-MODL-SFG-1353,Intermediate Frame 1353,PCS,Modules,SFG,MDL-MODL-07
INV-MODL-SFG-1354,Partially Welded Plate 1354,PCS,Modules,SFG,MDL-MODL-07
INV-MODL-FG-0303,Steel Frame 303,PCS,Modules,FG,MDL-MODL-04
INV-MODL-SFG-1355,Partially Welded Plate 1355,PCS,Modules,SFG,MDL-MODL-04
INV-MODL-SFG-1356,Intermediate Frame 1356,PCS,Modules,SFG,MDL-MODL-04
INV-MODL-SFG-1357,Fabricated Section 1357,PCS,Modules,SFG,MDL-MODL-04
INV-MODL-SFG-1358,Processed Component 1358,PCS,Modules,SFG,MDL-MODL-04
INV-MODL-FG-0304,Structural Bracket 304,PCS,Modules,FG,MDL-MODL-02
INV-MODL-SFG-1359,Fabricated Section 1359,PCS,Modules,SFG,MDL-MODL-02
INV-MODL-SFG-1360,Intermediate Frame 1360,PCS,Modules,SFG,MDL-MODL-02
INV-MODL-SFG-1361,Fabricated Section 1361,PCS,Modules,SFG,MDL-MODL-02
INV-MODL-SFG-1362,Processed Component 1362,PCS,Modules,SFG,MDL-MODL-02
INV-MODL-SFG-1363,Processed Component 1363,PCS,Modules,SFG,MDL-MODL-02
INV-MODL-FG-0305,Steel Plate 305,PCS,Modules,FG,MDL-MODL-13
INV-MODL-SFG-1364,Partially Welded Plate 1364,PCS,Modules,SFG,MDL-MODL-13
INV-MODL-SFG-1365,Processed Component 1365,PCS,Modules,SFG,MDL-MODL-13
INV-MODL-SFG-1366,Fabricated Section 1366,PCS,Modules,SFG,MDL-MODL-13
INV-MODL-SFG-1367,Partially Welded Plate 1367,PCS,Modules,SFG,MDL-MODL-13
INV-MODL-SFG-1368,Partially Welded Plate 1368,PCS,Modules,SFG,MDL-MODL-13
INV-MODL-FG-0306,Steel Frame 306,PCS,Modules,FG,MDL-MODL-14
INV-MODL-SFG-1369,Intermediate Frame 1369,PCS,Modules,SFG,MDL-MODL-14
INV-MODL-SFG-1370,Fabricated Section 1370,PCS,Modules,SFG,MDL-MODL-14
INV-MODL-SFG-1371,Fabricated Section 1371,PCS,Modules,SFG,MDL-MODL-14
INV-MODL-SFG-1372,Fabricated Section 1372,PCS,Modules,SFG,MDL-MODL-14
INV-MODL-SFG-1373,Partially Welded Plate 1373,PCS,Modules,SFG,MDL-MODL-14
INV-MODL-SFG-1374,Intermediate Frame 1374,PCS,Modules,SFG,MDL-MODL-14
INV-MODL-FG-0307,Structural Bracket 307,PCS,Modules,FG,MDL-MODL-01
INV-MODL-SFG-1375,Fabricated Section 1375,PCS,Modules,SFG,MDL-MODL-01
INV-MODL-SFG-1376,Fabricated Section 1376,PCS,Modules,SFG,MDL-MODL-01
INV-MODL-SFG-1377,Intermediate Frame 1377,PCS,Modules,SFG,MDL-MODL-01
INV-MODL-SFG-1378,Partially Welded Plate 1378,PCS,Modules,SFG,MDL-MODL-01
INV-MODL-SFG-1379,Fabricated Section 1379,PCS,Modules,SFG,MDL-MODL-01
INV-MODL-FG-0308,Steel Frame 308,PCS,Modules,FG,MDL-MODL-12
INV-MODL-SFG-1380,Processed Component 1380,PCS,Modules,SFG,MDL-MODL-12
INV-MODL-SFG-1381,Partially Welded Plate 1381,PCS,Modules,SFG,MDL-MODL-12
INV-MODL-SFG-1382,Intermediate Frame 1382,PCS,Modules,SFG,MDL-MODL-12
INV-MODL-SFG-1383,Fabricated Section 1383,PCS,Modules,SFG,MDL-MODL-12
INV-MODL-SFG-1384,Partially Welded Plate 1384,PCS,Modules,SFG,MDL-MODL-12
INV-MODL-SFG-1385,Processed Component 1385,PCS,Modules,SFG,MDL-MODL-12
INV-MODL-FG-0309,Steel Frame 309,PCS,Modules,FG,MDL-MODL-06
INV-MODL-SFG-1386,Intermediate Frame 1386,PCS,Modules,SFG,MDL-MODL-06
INV-MODL-SFG-1387,Partially Welded Plate 1387,PCS,Modules,SFG,MDL-MODL-06
INV-MODL-SFG-1388,Fabricated Section 1388,PCS,Modules,SFG,MDL-MODL-06
INV-MODL-SFG-1389,Processed Component 1389,PCS,Modules,SFG,MDL-MODL-06
INV-MODL-SFG-1390,Fabricated Section 1390,PCS,Modules,SFG,MDL-MODL-06
INV-MODL-SFG-1391,Processed Component 1391,PCS,Modules,SFG,MDL-MODL-06
INV-MODL-FG-0310,Steel Plate 310,PCS,Modules,FG,MDL-MODL-05
INV-MODL-SFG-1392,Partially Welded Plate 1392,PCS,Modules,SFG,MDL-MODL-05
INV-MODL-SFG-1393,Processed Component 1393,PCS,Modules,SFG,MDL-MODL-05
INV-MODL-SFG-1394,Processed Component 1394,PCS,Modules,SFG,MDL-MODL-05
INV-MODL-SFG-1395,Partially Welded Plate 1395,PCS,Modules,SFG,MDL-MODL-05
INV-MODL-SFG-1396,Processed Component 1396,PCS,Modules,SFG,MDL-MODL-05
INV-MODL-SFG-1397,Processed Component 1397,PCS,Modules,SFG,MDL-MODL-05
INV-MODL-FG-0311,Structural Bracket 311,PCS,Modules,FG,MDL-MODL-14
INV-MODL-SFG-1398,Partially Welded Plate 1398,PCS,Modules,SFG,MDL-MODL-14
INV-MODL-SFG-1399,Intermediate Frame 1399,PCS,Modules,SFG,MDL-MODL-14
INV-MODL-SFG-1400,Intermediate Frame 1400,PCS,Modules,SFG,MDL-MODL-14
INV-MODL-SFG-1401,Intermediate Frame 1401,PCS,Modules,SFG,MDL-MODL-14
INV-MODL-SFG-1402,Fabricated Section 1402,PCS,Modules,SFG,MDL-MODL-14
INV-MODL-SFG-1403,Processed Component 1403,PCS,Modules,SFG,MDL-MODL-14
INV-MODL-FG-0312,Metal Beam 312,PCS,Modules,FG,MDL-MODL-14
INV-MODL-SFG-1404,Intermediate Frame 1404,PCS,Modules,SFG,MDL-MODL-14
INV-MODL-SFG-1405,Fabricated Section 1405,PCS,Modules,SFG,MDL-MODL-14
INV-MODL-SFG-1406,Partially Welded Plate 1406,PCS,Modules,SFG,MDL-MODL-14
INV-MODL-FG-0313,Steel Frame 313,PCS,Modules,FG,MDL-MODL-12
INV-MODL-SFG-1407,Fabricated Section 1407,PCS,Modules,SFG,MDL-MODL-12
INV-MODL-SFG-1408,Processed Component 1408,PCS,Modules,SFG,MDL-MODL-12
INV-MODL-SFG-1409,Fabricated Section 1409,PCS,Modules,SFG,MDL-MODL-12
INV-MODL-SFG-1410,Partially Welded Plate 1410,PCS,Modules,SFG,MDL-MODL-12
INV-MODL-SFG-1411,Intermediate Frame 1411,PCS,Modules,SFG,MDL-MODL-12
INV-MODL-FG-0314,Construction Module 314,PCS,Modules,FG,MDL-MODL-04
INV-MODL-SFG-1412,Partially Welded Plate 1412,PCS,Modules,SFG,MDL-MODL-04
INV-MODL-SFG-1413,Fabricated Section 1413,PCS,Modules,SFG,MDL-MODL-04
INV-MODL-SFG-1414,Fabricated Section 1414,PCS,Modules,SFG,MDL-MODL-04
INV-MODL-SFG-1415,Fabricated Section 1415,PCS,Modules,SFG,MDL-MODL-04
INV-MODL-SFG-1416,Processed Component 1416,PCS,Modules,SFG,MDL-MODL-04
INV-MODL-SFG-1417,Intermediate Frame 1417,PCS,Modules,SFG,MDL-MODL-04
INV-MODL-FG-0315,Steel Frame 315,PCS,Modules,FG,MDL-MODL-03
INV-MODL-SFG-1418,Intermediate Frame 1418,PCS,Modules,SFG,MDL-MODL-03
INV-MODL-SFG-1419,Processed Component 1419,PCS,Modules,SFG,MDL-MODL-03
INV-MODL-SFG-1420,Fabricated Section 1420,PCS,Modules,SFG,MDL-MODL-03
INV-MODL-SFG-1421,Fabricated Section 1421,PCS,Modules,SFG,MDL-MODL-03
INV-MODL-SFG-1422,Fabricated Section 1422,PCS,Modules,SFG,MDL-MODL-03
INV-MODL-FG-0316,Steel Frame 316,PCS,Modules,FG,MDL-MODL-03
INV-MODL-SFG-1423,Intermediate Frame 1423,PCS,Modules,SFG,MDL-MODL-03
INV-MODL-SFG-1424,Partially Welded Plate 1424,PCS,Modules,SFG,MDL-MODL-03
INV-MODL-SFG-1425,Fabricated Section 1425,PCS,Modules,SFG,MDL-MODL-03
INV-MODL-FG-0317,Construction Module 317,PCS,Modules,FG,MDL-MODL-06
INV-MODL-SFG-1426,Intermediate Frame 1426,PCS,Modules,SFG,MDL-MODL-06
INV-MODL-SFG-1427,Partially Welded Plate 1427,PCS,Modules,SFG,MDL-MODL-06
INV-MODL-SFG-1428,Processed Component 1428,PCS,Modules,SFG,MDL-MODL-06
INV-MODL-SFG-1429,Processed Component 1429,PCS,Modules,SFG,MDL-MODL-06
INV-MODL-SFG-1430,Fabricated Section 1430,PCS,Modules,SFG,MDL-MODL-06
INV-MODL-FG-0318,Steel Frame 318,PCS,Modules,FG,MDL-MODL-01
INV-MODL-SFG-1431,Partially Welded Plate 1431,PCS,Modules,SFG,MDL-MODL-01
INV-MODL-SFG-1432,Processed Component 1432,PCS,Modules,SFG,MDL-MODL-01
INV-MODL-SFG-1433,Intermediate Frame 1433,PCS,Modules,SFG,MDL-MODL-01
INV-MODL-SFG-1434,Fabricated Section 1434,PCS,Modules,SFG,MDL-MODL-01
INV-MODL-SFG-1435,Fabricated Section 1435,PCS,Modules,SFG,MDL-MODL-01
INV-MODL-FG-0319,Structural Bracket 319,PCS,Modules,FG,MDL-MODL-14
INV-MODL-SFG-1436,Intermediate Frame 1436,PCS,Modules,SFG,MDL-MODL-14
INV-MODL-SFG-1437,Intermediate Frame 1437,PCS,Modules,SFG,MDL-MODL-14
INV-MODL-SFG-1438,Fabricated Section 1438,PCS,Modules,SFG,MDL-MODL-14
INV-MODL-SFG-1439,Processed Component 1439,PCS,Modules,SFG,MDL-MODL-14
INV-MODL-FG-0320,Steel Frame 320,PCS,Modules,FG,MDL-MODL-07
INV-MODL-SFG-1440,Intermediate Frame 1440,PCS,Modules,SFG,MDL-MODL-07
INV-MODL-SFG-1441,Intermediate Frame 1441,PCS,Modules,SFG,MDL-MODL-07
INV-MODL-SFG-1442,Processed Component 1442,PCS,Modules,SFG,MDL-MODL-07
INV-MODL-SFG-1443,Processed Component 1443,PCS,Modules,SFG,MDL-MODL-07
INV-MODL-SFG-1444,Processed Component 1444,PCS,Modules,SFG,MDL-MODL-07
INV-MODL-FG-0321,Construction Module 321,PCS,Modules,FG,MDL-MODL-12
INV-MODL-SFG-1445,Processed Component 1445,PCS,Modules,SFG,MDL-MODL-12
INV-MODL-SFG-1446,Processed Component 1446,PCS,Modules,SFG,MDL-MODL-12
INV-MODL-SFG-1447,Intermediate Frame 1447,PCS,Modules,SFG,MDL-MODL-12
INV-MODL-SFG-1448,Processed Component 1448,PCS,Modules,SFG,MDL-MODL-12
INV-MODL-SFG-1449,Processed Component 1449,PCS,Modules,SFG,MDL-MODL-12
INV-MODL-SFG-1450,Processed Component 1450,PCS,Modules,SFG,MDL-MODL-12
INV-MODL-FG-0322,Structural Bracket 322,PCS,Modules,FG,MDL-MODL-13
INV-MODL-SFG-1451,Partially Welded Plate 1451,PCS,Modules,SFG,MDL-MODL-13
INV-MODL-SFG-1452,Processed Component 1452,PCS,Modules,SFG,MDL-MODL-13
INV-MODL-SFG-1453,Processed Component 1453,PCS,Modules,SFG,MDL-MODL-13
INV-MODL-SFG-1454,Partially Welded Plate 1454,PCS,Modules,SFG,MDL-MODL-13
INV-MODL-FG-0323,Steel Frame 323,PCS,Modules,FG,MDL-MODL-13
INV-MODL-SFG-1455,Processed Component 1455,PCS,Modules,SFG,MDL-MODL-13
INV-MODL-SFG-1456,Intermediate Frame 1456,PCS,Modules,SFG,MDL-MODL-13
INV-MODL-SFG-1457,Intermediate Frame 1457,PCS,Modules,SFG,MDL-MODL-13
INV-MODL-SFG-1458,Fabricated Section 1458,PCS,Modules,SFG,MDL-MODL-13
INV-MODL-FG-0324,Construction Module 324,PCS,Modules,FG,MDL-MODL-13
