Item ID,Operation Number,Operation Name,Workcenter ID,Setup Time (min),Run Time (min),Next Operation,Previous Operation
INV-BEAM-FG-0109,11,Packaging 1,WC-022,0,20,,10.0
INV-BEAM-SFG-0487,1,Assembly 1,WC-016,25,232,2.0,
INV-BEAM-SFG-0487,2,Welding 1,WC-005,10,264,3.0,1.0
INV-BEAM-SFG-0487,3,Assembly 2,WC-015,21,272,4.0,2.0
INV-BEAM-SFG-0487,4,Welding 2,WC-004,10,180,5.0,3.0
INV-BEAM-SFG-0487,5,Machining 1,WC-010,70,116,,4.0
INV-BEAM-SFG-0488,1,Assembly 1,WC-015,15,280,2.0,
INV-BEAM-SFG-0488,2,Welding 1,WC-005,30,211,,1.0
INV-BEAM-SFG-0489,1,Assembly 1,WC-016,13,224,2.0,
INV-BEAM-SFG-0489,2,Welding 1,WC-001,16,233,,1.0
INV-BEAM-SFG-0490,1,Assembly 1,WC-016,17,337,2.0,
INV-BEAM-SFG-0490,2,Welding 1,WC-005,11,259,3.0,1.0
INV-BEAM-SFG-0490,3,Machining 1,WC-011,69,69,,2.0
INV-BEAM-FG-0110,1,Assembly 1,WC-016,26,321,2.0,
INV-BEAM-FG-0110,2,Welding 1,WC-003,27,287,3.0,1.0
INV-BEAM-FG-0110,3,Assembly 2,WC-015,27,137,4.0,2.0
INV-BEAM-FG-0110,4,Welding 2,WC-003,20,129,5.0,3.0
INV-BEAM-FG-0110,5,Assembly 3,WC-015,28,149,6.0,4.0
INV-BEAM-FG-0110,6,Welding 3,WC-006,28,264,7.0,5.0
INV-BEAM-FG-0110,7,Painting 1,WC-019,18,112,8.0,6.0
INV-BEAM-FG-0110,8,Packaging 1,WC-029,0,20,,7.0
INV-BEAM-SFG-0491,1,Assembly 1,WC-013,23,148,2.0,
INV-BEAM-SFG-0491,2,Welding 1,WC-004,25,174,,1.0
INV-BEAM-SFG-0492,1,Assembly 1,WC-014,24,310,2.0,
INV-BEAM-SFG-0492,2,Welding 1,WC-001,28,262,3.0,1.0
INV-BEAM-SFG-0492,3,Machining 1,WC-010,71,90,,2.0
INV-BEAM-SFG-0493,1,Assembly 1,WC-014,20,254,2.0,
INV-BEAM-SFG-0493,2,Welding 1,WC-002,17,323,3.0,1.0
INV-BEAM-SFG-0493,3,Assembly 2,WC-016,30,347,4.0,2.0
INV-BEAM-SFG-0493,4,Welding 2,WC-003,27,246,,3.0
INV-BEAM-SFG-0494,1,Assembly 1,WC-014,24,206,2.0,
INV-BEAM-SFG-0494,2,Welding 1,WC-006,28,130,3.0,1.0
INV-BEAM-SFG-0494,3,Assembly 2,WC-015,29,167,4.0,2.0
INV-BEAM-SFG-0494,4,Welding 2,WC-001,29,241,,3.0
INV-BEAM-SFG-0495,1,Assembly 1,WC-016,25,336,2.0,
INV-BEAM-SFG-0495,2,Welding 1,WC-005,28,250,3.0,1.0
INV-BEAM-SFG-0495,3,Machining 1,WC-007,72,119,,2.0
INV-BEAM-SFG-0496,1,Assembly 1,WC-014,10,297,2.0,
INV-BEAM-SFG-0496,2,Welding 1,WC-005,10,237,3.0,1.0
INV-BEAM-SFG-0496,3,Assembly 2,WC-013,11,263,4.0,2.0
INV-BEAM-SFG-0496,4,Welding 2,WC-001,21,175,,3.0
INV-BEAM-FG-0111,1,Assembly 1,WC-016,12,336,2.0,
INV-BEAM-FG-0111,2,Welding 1,WC-003,29,133,3.0,1.0
INV-BEAM-FG-0111,3,Assembly 2,WC-013,24,121,4.0,2.0
INV-BEAM-FG-0111,4,Welding 2,WC-006,15,238,5.0,3.0
INV-BEAM-FG-0111,5,Assembly 3,WC-014,13,177,6.0,4.0
INV-BEAM-FG-0111,6,Welding 3,WC-006,13,159,7.0,5.0
INV-BEAM-FG-0111,7,Assembly 4,WC-016,23,345,8.0,6.0
INV-BEAM-FG-0111,8,Welding 4,WC-003,13,228,9.0,7.0
INV-BEAM-FG-0111,9,Painting 1,WC-018,17,194,10.0,8.0
INV-BEAM-FG-0111,10,Packaging 1,WC-028,0,20,,9.0
INV-BEAM-SFG-0497,1,Assembly 1,WC-013,28,198,2.0,
INV-BEAM-SFG-0497,2,Welding 1,WC-001,20,288,3.0,1.0
INV-BEAM-SFG-0497,3,Assembly 2,WC-014,19,323,4.0,2.0
INV-BEAM-SFG-0497,4,Welding 2,WC-003,25,279,,3.0
INV-BEAM-SFG-0498,1,Assembly 1,WC-014,16,172,2.0,
INV-BEAM-SFG-0498,2,Welding 1,WC-005,30,358,3.0,1.0
INV-BEAM-SFG-0498,3,Assembly 2,WC-013,16,158,4.0,2.0
INV-BEAM-SFG-0498,4,Welding 2,WC-002,15,324,5.0,3.0
INV-BEAM-SFG-0498,5,Machining 1,WC-009,35,79,,4.0
INV-BEAM-SFG-0499,1,Assembly 1,WC-013,16,308,2.0,
INV-BEAM-SFG-0499,2,Welding 1,WC-002,18,331,3.0,1.0
INV-BEAM-SFG-0499,3,Assembly 2,WC-016,30,308,4.0,2.0
INV-BEAM-SFG-0499,4,Welding 2,WC-006,13,342,5.0,3.0
INV-BEAM-SFG-0499,5,Machining 1,WC-007,70,117,,4.0
INV-BEAM-FG-0112,1,Assembly 1,WC-013,13,173,2.0,
INV-BEAM-FG-0112,2,Welding 1,WC-001,15,342,3.0,1.0
INV-BEAM-FG-0112,3,Assembly 2,WC-014,21,347,4.0,2.0
INV-BEAM-FG-0112,4,Welding 2,WC-005,24,180,5.0,3.0
INV-BEAM-FG-0112,5,Painting 1,WC-018,23,94,6.0,4.0
INV-BEAM-FG-0112,6,Packaging 1,WC-031,0,20,,5.0
INV-BEAM-SFG-0500,1,Assembly 1,WC-015,13,207,2.0,
INV-BEAM-SFG-0500,2,Welding 1,WC-006,26,139,3.0,1.0
INV-BEAM-SFG-0500,3,Assembly 2,WC-014,10,181,4.0,2.0
INV-BEAM-SFG-0500,4,Welding 2,WC-001,24,359,5.0,3.0
INV-BEAM-SFG-0500,5,Machining 1,WC-007,32,92,,4.0
INV-BEAM-SFG-0501,1,Assembly 1,WC-013,29,341,2.0,
INV-BEAM-SFG-0501,2,Welding 1,WC-005,24,191,3.0,1.0
INV-BEAM-SFG-0501,3,Assembly 2,WC-016,19,161,4.0,2.0
INV-BEAM-SFG-0501,4,Welding 2,WC-003,28,232,,3.0
INV-BEAM-SFG-0502,1,Assembly 1,WC-016,28,152,2.0,
INV-BEAM-SFG-0502,2,Welding 1,WC-001,12,209,,1.0
INV-BEAM-FG-0113,1,Assembly 1,WC-014,23,253,2.0,
INV-BEAM-FG-0113,2,Welding 1,WC-003,14,330,3.0,1.0
INV-BEAM-FG-0113,3,Assembly 2,WC-013,16,220,4.0,2.0
INV-BEAM-FG-0113,4,Welding 2,WC-003,24,276,5.0,3.0
INV-BEAM-FG-0113,5,Assembly 3,WC-014,30,307,6.0,4.0
INV-BEAM-FG-0113,6,Welding 3,WC-006,21,218,7.0,5.0
INV-BEAM-FG-0113,7,Assembly 4,WC-014,19,216,8.0,6.0
INV-BEAM-FG-0113,8,Welding 4,WC-004,15,265,9.0,7.0
INV-BEAM-FG-0113,9,Painting 1,WC-019,27,218,10.0,8.0
INV-BEAM-FG-0113,10,Packaging 1,WC-025,0,20,,9.0
INV-BEAM-SFG-0503,1,Assembly 1,WC-016,10,196,2.0,
INV-BEAM-SFG-0503,2,Welding 1,WC-005,22,140,3.0,1.0
INV-BEAM-SFG-0503,3,Machining 1,WC-011,40,93,,2.0
INV-BEAM-SFG-0504,1,Assembly 1,WC-014,12,129,2.0,
INV-BEAM-SFG-0504,2,Welding 1,WC-006,22,176,3.0,1.0
INV-BEAM-SFG-0504,3,Machining 1,WC-012,48,100,,2.0
INV-BEAM-SFG-0505,1,Assembly 1,WC-015,23,218,2.0,
INV-BEAM-SFG-0505,2,Welding 1,WC-003,23,290,3.0,1.0
INV-BEAM-SFG-0505,3,Assembly 2,WC-013,27,336,4.0,2.0
INV-BEAM-SFG-0505,4,Welding 2,WC-004,23,284,,3.0
INV-BEAM-SFG-0506,1,Assembly 1,WC-016,22,132,2.0,
INV-BEAM-SFG-0506,2,Welding 1,WC-005,18,334,3.0,1.0
INV-BEAM-SFG-0506,3,Machining 1,WC-008,39,109,,2.0
INV-BEAM-SFG-0507,1,Assembly 1,WC-016,15,227,2.0,
INV-BEAM-SFG-0507,2,Welding 1,WC-005,11,252,3.0,1.0
INV-BEAM-SFG-0507,3,Machining 1,WC-012,43,120,,2.0
INV-BEAM-FG-0114,1,Assembly 1,WC-014,28,184,2.0,
INV-BEAM-FG-0114,2,Welding 1,WC-001,29,344,3.0,1.0
INV-BEAM-FG-0114,3,Assembly 2,WC-015,16,338,4.0,2.0
INV-BEAM-FG-0114,4,Welding 2,WC-002,24,223,5.0,3.0
INV-BEAM-FG-0114,5,Assembly 3,WC-015,17,254,6.0,4.0
INV-BEAM-FG-0114,6,Welding 3,WC-005,18,186,7.0,5.0
INV-BEAM-FG-0114,7,Assembly 4,WC-013,20,182,8.0,6.0
INV-BEAM-FG-0114,8,Welding 4,WC-002,10,272,9.0,7.0
INV-BEAM-FG-0114,9,Painting 1,WC-019,26,207,10.0,8.0
INV-BEAM-FG-0114,10,Packaging 1,WC-032,0,20,,9.0
INV-BEAM-SFG-0508,1,Assembly 1,WC-014,23,358,2.0,
INV-BEAM-SFG-0508,2,Welding 1,WC-002,15,144,3.0,1.0
INV-BEAM-SFG-0508,3,Assembly 2,WC-015,22,276,4.0,2.0
INV-BEAM-SFG-0508,4,Welding 2,WC-001,24,224,,3.0
INV-BEAM-SFG-0509,1,Assembly 1,WC-013,12,197,2.0,
INV-BEAM-SFG-0509,2,Welding 1,WC-002,10,329,3.0,1.0
INV-BEAM-SFG-0509,3,Assembly 2,WC-016,25,313,4.0,2.0
INV-BEAM-SFG-0509,4,Welding 2,WC-004,19,299,,3.0
INV-BEAM-SFG-0510,1,Assembly 1,WC-013,14,189,2.0,
INV-BEAM-SFG-0510,2,Welding 1,WC-005,30,158,3.0,1.0
INV-BEAM-SFG-0510,3,Assembly 2,WC-013,30,278,4.0,2.0
INV-BEAM-SFG-0510,4,Welding 2,WC-005,12,294,,3.0
INV-BEAM-SFG-0511,1,Assembly 1,WC-014,15,272,2.0,
INV-BEAM-SFG-0511,2,Welding 1,WC-006,17,256,3.0,1.0
INV-BEAM-SFG-0511,3,Machining 1,WC-007,57,84,,2.0
INV-BEAM-SFG-0512,1,Assembly 1,WC-015,13,136,2.0,
INV-BEAM-SFG-0512,2,Welding 1,WC-006,19,240,3.0,1.0
INV-BEAM-SFG-0512,3,Assembly 2,WC-014,28,144,4.0,2.0
INV-BEAM-SFG-0512,4,Welding 2,WC-002,21,124,,3.0
INV-BEAM-SFG-0513,1,Assembly 1,WC-015,29,159,2.0,
INV-BEAM-SFG-0513,2,Welding 1,WC-002,14,283,3.0,1.0
INV-BEAM-SFG-0513,3,Machining 1,WC-007,50,102,,2.0
INV-BEAM-FG-0115,1,Assembly 1,WC-015,29,232,2.0,
INV-BEAM-FG-0115,2,Welding 1,WC-003,26,327,3.0,1.0
INV-BEAM-FG-0115,3,Assembly 2,WC-013,12,281,4.0,2.0
INV-BEAM-FG-0115,4,Welding 2,WC-001,14,161,5.0,3.0
INV-BEAM-FG-0115,5,Machining 1,WC-008,25,182,6.0,4.0
INV-BEAM-FG-0115,6,Painting 1,WC-017,23,83,7.0,5.0
INV-BEAM-FG-0115,7,Packaging 1,WC-024,0,20,,6.0
INV-BEAM-SFG-0514,1,Assembly 1,WC-013,13,320,2.0,
INV-BEAM-SFG-0514,2,Welding 1,WC-003,25,287,3.0,1.0
INV-BEAM-SFG-0514,3,Machining 1,WC-011,34,61,,2.0
INV-BEAM-SFG-0515,1,Assembly 1,WC-013,15,287,2.0,
INV-BEAM-SFG-0515,2,Welding 1,WC-005,23,349,3.0,1.0
INV-BEAM-SFG-0515,3,Assembly 2,WC-013,22,255,4.0,2.0
INV-BEAM-SFG-0515,4,Welding 2,WC-002,28,308,,3.0
INV-BEAM-SFG-0516,1,Assembly 1,WC-015,24,149,2.0,
INV-BEAM-SFG-0516,2,Welding 1,WC-004,17,138,3.0,1.0
INV-BEAM-SFG-0516,3,Machining 1,WC-011,70,104,,2.0
INV-BEAM-FG-0116,1,Assembly 1,WC-016,20,180,2.0,
INV-BEAM-FG-0116,2,Welding 1,WC-001,22,149,3.0,1.0
INV-BEAM-FG-0116,3,Assembly 2,WC-015,24,152,4.0,2.0
INV-BEAM-FG-0116,4,Welding 2,WC-006,28,161,5.0,3.0
INV-BEAM-FG-0116,5,Assembly 3,WC-014,14,212,6.0,4.0
INV-BEAM-FG-0116,6,Welding 3,WC-002,11,142,7.0,5.0
INV-BEAM-FG-0116,7,Painting 1,WC-019,27,102,8.0,6.0
INV-BEAM-FG-0116,8,Packaging 1,WC-021,0,20,,7.0
INV-BEAM-SFG-0517,1,Assembly 1,WC-016,27,343,2.0,
INV-BEAM-SFG-0517,2,Welding 1,WC-003,29,222,3.0,1.0
INV-BEAM-SFG-0517,3,Assembly 2,WC-014,17,247,4.0,2.0
INV-BEAM-SFG-0517,4,Welding 2,WC-006,26,313,,3.0
INV-BEAM-SFG-0518,1,Assembly 1,WC-016,27,285,2.0,
INV-BEAM-SFG-0518,2,Welding 1,WC-005,19,158,,1.0
INV-BEAM-SFG-0519,1,Assembly 1,WC-013,17,160,2.0,
INV-BEAM-SFG-0519,2,Welding 1,WC-005,24,254,,1.0
INV-BEAM-SFG-0520,1,Assembly 1,WC-013,19,271,2.0,
INV-BEAM-SFG-0520,2,Welding 1,WC-003,15,224,3.0,1.0
INV-BEAM-SFG-0520,3,Assembly 2,WC-013,10,149,4.0,2.0
INV-BEAM-SFG-0520,4,Welding 2,WC-001,24,276,,3.0
INV-BEAM-SFG-0521,1,Assembly 1,WC-015,13,215,2.0,
INV-BEAM-SFG-0521,2,Welding 1,WC-002,19,349,3.0,1.0
INV-BEAM-SFG-0521,3,Machining 1,WC-008,30,113,,2.0
INV-BEAM-SFG-0522,1,Assembly 1,WC-016,16,242,2.0,
INV-BEAM-SFG-0522,2,Welding 1,WC-003,22,281,,1.0
INV-BEAM-FG-0117,1,Assembly 1,WC-013,27,316,2.0,
INV-BEAM-FG-0117,2,Welding 1,WC-001,29,144,3.0,1.0
INV-BEAM-FG-0117,3,Assembly 2,WC-016,10,225,4.0,2.0
INV-BEAM-FG-0117,4,Welding 2,WC-003,26,137,5.0,3.0
INV-BEAM-FG-0117,5,Assembly 3,WC-013,18,329,6.0,4.0
INV-BEAM-FG-0117,6,Welding 3,WC-006,29,122,7.0,5.0
INV-BEAM-FG-0117,7,Assembly 4,WC-013,26,190,8.0,6.0
INV-BEAM-FG-0117,8,Welding 4,WC-002,25,189,9.0,7.0
INV-BEAM-FG-0117,9,Machining 1,WC-010,57,129,10.0,8.0
INV-BEAM-FG-0117,10,Painting 1,WC-017,18,191,11.0,9.0
INV-BEAM-FG-0117,11,Packaging 1,WC-020,0,20,,10.0
INV-BEAM-SFG-0523,1,Assembly 1,WC-013,26,267,2.0,
INV-BEAM-SFG-0523,2,Welding 1,WC-006,11,224,3.0,1.0
INV-BEAM-SFG-0523,3,Machining 1,WC-009,23,86,,2.0
INV-BEAM-SFG-0524,1,Assembly 1,WC-015,27,226,2.0,
INV-BEAM-SFG-0524,2,Welding 1,WC-004,29,344,3.0,1.0
INV-BEAM-SFG-0524,3,Machining 1,WC-010,40,99,,2.0
INV-BEAM-SFG-0525,1,Assembly 1,WC-014,30,301,2.0,
INV-BEAM-SFG-0525,2,Welding 1,WC-006,15,137,3.0,1.0
INV-BEAM-SFG-0525,3,Machining 1,WC-007,46,120,,2.0
INV-BEAM-SFG-0526,1,Assembly 1,WC-015,10,285,2.0,
INV-BEAM-SFG-0526,2,Welding 1,WC-006,23,259,,1.0
INV-BEAM-FG-0118,1,Assembly 1,WC-015,24,270,2.0,
INV-BEAM-FG-0118,2,Welding 1,WC-002,24,182,3.0,1.0
INV-BEAM-FG-0118,3,Assembly 2,WC-013,24,231,4.0,2.0
INV-BEAM-FG-0118,4,Welding 2,WC-002,11,340,5.0,3.0
INV-BEAM-FG-0118,5,Assembly 3,WC-013,15,183,6.0,4.0
INV-BEAM-FG-0118,6,Welding 3,WC-004,26,206,7.0,5.0
INV-BEAM-FG-0118,7,Assembly 4,WC-013,20,240,8.0,6.0
INV-BEAM-FG-0118,8,Welding 4,WC-002,23,293,9.0,7.0
INV-BEAM-FG-0118,9,Machining 1,WC-010,68,157,10.0,8.0
INV-BEAM-FG-0118,10,Painting 1,WC-019,30,178,11.0,9.0
INV-BEAM-FG-0118,11,Packaging 1,WC-021,0,20,,10.0
INV-BEAM-SFG-0527,1,Assembly 1,WC-014,30,149,2.0,
INV-BEAM-SFG-0527,2,Welding 1,WC-001,22,310,3.0,1.0
INV-BEAM-SFG-0527,3,Assembly 2,WC-015,15,170,4.0,2.0
INV-BEAM-SFG-0527,4,Welding 2,WC-002,27,316,,3.0
INV-BEAM-SFG-0528,1,Assembly 1,WC-013,26,236,2.0,
INV-BEAM-SFG-0528,2,Welding 1,WC-004,29,357,3.0,1.0
INV-BEAM-SFG-0528,3,Assembly 2,WC-015,20,241,4.0,2.0
INV-BEAM-SFG-0528,4,Welding 2,WC-004,27,210,5.0,3.0
INV-BEAM-SFG-0528,5,Machining 1,WC-010,35,67,,4.0
INV-BEAM-SFG-0529,1,Assembly 1,WC-015,11,197,2.0,
INV-BEAM-SFG-0529,2,Welding 1,WC-002,10,227,,1.0
INV-BEAM-SFG-0530,1,Assembly 1,WC-014,20,255,2.0,
INV-BEAM-SFG-0530,2,Welding 1,WC-006,30,218,3.0,1.0
INV-BEAM-SFG-0530,3,Assembly 2,WC-013,28,265,4.0,2.0
INV-BEAM-SFG-0530,4,Welding 2,WC-006,12,173,5.0,3.0
INV-BEAM-SFG-0530,5,Machining 1,WC-008,38,67,,4.0
INV-BEAM-SFG-0531,1,Assembly 1,WC-015,17,147,2.0,
INV-BEAM-SFG-0531,2,Welding 1,WC-002,24,239,,1.0
INV-BEAM-SFG-0532,1,Assembly 1,WC-015,21,177,2.0,
INV-BEAM-SFG-0532,2,Welding 1,WC-001,26,309,3.0,1.0
INV-BEAM-SFG-0532,3,Assembly 2,WC-013,17,271,4.0,2.0
INV-BEAM-SFG-0532,4,Welding 2,WC-001,15,184,5.0,3.0
INV-BEAM-SFG-0532,5,Machining 1,WC-009,51,74,,4.0
INV-BEAM-FG-0119,1,Assembly 1,WC-014,30,294,2.0,
INV-BEAM-FG-0119,2,Welding 1,WC-003,15,346,3.0,1.0
INV-BEAM-FG-0119,3,Assembly 2,WC-014,26,173,4.0,2.0
INV-BEAM-FG-0119,4,Welding 2,WC-002,27,341,5.0,3.0
INV-BEAM-FG-0119,5,Assembly 3,WC-015,13,326,6.0,4.0
INV-BEAM-FG-0119,6,Welding 3,WC-003,30,299,7.0,5.0
INV-BEAM-FG-0119,7,Machining 1,WC-007,74,165,8.0,6.0
INV-BEAM-FG-0119,8,Painting 1,WC-017,18,166,9.0,7.0
INV-BEAM-FG-0119,9,Packaging 1,WC-026,0,20,,8.0
INV-BEAM-SFG-0533,1,Assembly 1,WC-014,19,164,2.0,
INV-BEAM-SFG-0533,2,Welding 1,WC-004,13,124,3.0,1.0
INV-BEAM-SFG-0533,3,Assembly 2,WC-013,28,143,4.0,2.0
INV-BEAM-SFG-0533,4,Welding 2,WC-004,16,304,5.0,3.0
INV-BEAM-SFG-0533,5,Machining 1,WC-012,30,104,,4.0
INV-BEAM-SFG-0534,1,Assembly 1,WC-016,30,131,2.0,
INV-BEAM-SFG-0534,2,Welding 1,WC-003,19,254,3.0,1.0
INV-BEAM-SFG-0534,3,Assembly 2,WC-016,25,352,4.0,2.0
INV-BEAM-SFG-0534,4,Welding 2,WC-006,24,289,,3.0
INV-BEAM-SFG-0535,1,Assembly 1,WC-015,13,162,2.0,
INV-BEAM-SFG-0535,2,Welding 1,WC-004,27,252,,1.0
INV-BEAM-SFG-0536,1,Assembly 1,WC-016,27,213,2.0,
INV-BEAM-SFG-0536,2,Welding 1,WC-003,11,232,3.0,1.0
INV-BEAM-SFG-0536,3,Assembly 2,WC-014,18,324,4.0,2.0
INV-BEAM-SFG-0536,4,Welding 2,WC-002,24,195,5.0,3.0
INV-BEAM-SFG-0536,5,Machining 1,WC-011,61,72,,4.0
INV-BEAM-FG-0120,1,Assembly 1,WC-013,16,316,2.0,
INV-BEAM-FG-0120,2,Welding 1,WC-006,22,267,3.0,1.0
INV-BEAM-FG-0120,3,Assembly 2,WC-014,30,192,4.0,2.0
INV-BEAM-FG-0120,4,Welding 2,WC-002,12,224,5.0,3.0
INV-BEAM-FG-0120,5,Painting 1,WC-019,20,106,6.0,4.0
INV-BEAM-FG-0120,6,Packaging 1,WC-020,0,20,,5.0
INV-BEAM-SFG-0537,1,Assembly 1,WC-016,29,184,2.0,
INV-BEAM-SFG-0537,2,Welding 1,WC-006,19,127,3.0,1.0
INV-BEAM-SFG-0537,3,Machining 1,WC-012,21,85,,2.0
INV-BEAM-SFG-0538,1,Assembly 1,WC-015,25,286,2.0,
INV-BEAM-SFG-0538,2,Welding 1,WC-006,16,251,3.0,1.0
INV-BEAM-SFG-0538,3,Assembly 2,WC-014,21,315,4.0,2.0
INV-BEAM-SFG-0538,4,Welding 2,WC-004,29,208,,3.0
INV-BEAM-SFG-0539,1,Assembly 1,WC-016,27,137,2.0,
INV-BEAM-SFG-0539,2,Welding 1,WC-005,23,233,,1.0
INV-BEAM-SFG-0540,1,Assembly 1,WC-016,10,148,2.0,
INV-BEAM-SFG-0540,2,Welding 1,WC-003,12,347,3.0,1.0
INV-BEAM-SFG-0540,3,Assembly 2,WC-015,11,127,4.0,2.0
INV-BEAM-SFG-0540,4,Welding 2,WC-006,29,226,,3.0
INV-BEAM-SFG-0541,1,Assembly 1,WC-013,20,127,2.0,
INV-BEAM-SFG-0541,2,Welding 1,WC-003,15,273,,1.0
INV-BEAM-SFG-0542,1,Assembly 1,WC-013,17,178,2.0,
INV-BEAM-SFG-0542,2,Welding 1,WC-004,20,292,,1.0
INV-BEAM-FG-0121,1,Assembly 1,WC-016,28,121,2.0,
INV-BEAM-FG-0121,2,Welding 1,WC-006,28,295,3.0,1.0
INV-BEAM-FG-0121,3,Assembly 2,WC-013,11,184,4.0,2.0
INV-BEAM-FG-0121,4,Welding 2,WC-001,14,263,5.0,3.0
INV-BEAM-FG-0121,5,Assembly 3,WC-016,21,331,6.0,4.0
INV-BEAM-FG-0121,6,Welding 3,WC-001,15,168,7.0,5.0
INV-BEAM-FG-0121,7,Assembly 4,WC-016,30,246,8.0,6.0
INV-BEAM-FG-0121,8,Welding 4,WC-006,22,183,9.0,7.0
INV-BEAM-FG-0121,9,Machining 1,WC-008,39,224,10.0,8.0
INV-BEAM-FG-0121,10,Painting 1,WC-018,28,172,11.0,9.0
INV-BEAM-FG-0121,11,Packaging 1,WC-024,0,20,,10.0
INV-BEAM-SFG-0543,1,Assembly 1,WC-014,19,246,2.0,
INV-BEAM-SFG-0543,2,Welding 1,WC-005,20,271,3.0,1.0
INV-BEAM-SFG-0543,3,Assembly 2,WC-013,15,327,4.0,2.0
INV-BEAM-SFG-0543,4,Welding 2,WC-005,19,167,5.0,3.0
INV-BEAM-SFG-0543,5,Machining 1,WC-007,49,78,,4.0
INV-BEAM-SFG-0544,1,Assembly 1,WC-015,13,227,2.0,
INV-BEAM-SFG-0544,2,Welding 1,WC-004,25,237,3.0,1.0
INV-BEAM-SFG-0544,3,Assembly 2,WC-015,20,275,4.0,2.0
INV-BEAM-SFG-0544,4,Welding 2,WC-006,10,353,5.0,3.0
INV-BEAM-SFG-0544,5,Machining 1,WC-010,64,73,,4.0
INV-BEAM-SFG-0545,1,Assembly 1,WC-013,10,327,2.0,
INV-BEAM-SFG-0545,2,Welding 1,WC-004,29,346,,1.0
INV-BEAM-SFG-0546,1,Assembly 1,WC-016,23,321,2.0,
INV-BEAM-SFG-0546,2,Welding 1,WC-003,12,156,3.0,1.0
INV-BEAM-SFG-0546,3,Machining 1,WC-009,70,65,,2.0
INV-BEAM-SFG-0547,1,Assembly 1,WC-015,29,127,2.0,
INV-BEAM-SFG-0547,2,Welding 1,WC-006,27,210,3.0,1.0
INV-BEAM-SFG-0547,3,Assembly 2,WC-015,26,196,4.0,2.0
INV-BEAM-SFG-0547,4,Welding 2,WC-001,11,329,,3.0
INV-BEAM-FG-0122,1,Assembly 1,WC-014,20,332,2.0,
INV-BEAM-FG-0122,2,Welding 1,WC-005,30,126,3.0,1.0
INV-BEAM-FG-0122,3,Assembly 2,WC-014,22,227,4.0,2.0
INV-BEAM-FG-0122,4,Welding 2,WC-004,23,139,5.0,3.0
INV-BEAM-FG-0122,5,Machining 1,WC-012,37,162,6.0,4.0
INV-BEAM-FG-0122,6,Painting 1,WC-017,26,75,7.0,5.0
INV-BEAM-FG-0122,7,Packaging 1,WC-031,0,20,,6.0
INV-BEAM-SFG-0548,1,Assembly 1,WC-015,23,167,2.0,
INV-BEAM-SFG-0548,2,Welding 1,WC-006,10,280,,1.0
INV-BEAM-SFG-0549,1,Assembly 1,WC-013,12,269,2.0,
INV-BEAM-SFG-0549,2,Welding 1,WC-001,25,147,,1.0
INV-BEAM-SFG-0550,1,Assembly 1,WC-016,19,246,2.0,
INV-BEAM-SFG-0550,2,Welding 1,WC-001,11,331,3.0,1.0
INV-BEAM-SFG-0550,3,Machining 1,WC-012,70,64,,2.0
INV-BEAM-SFG-0551,1,Assembly 1,WC-013,29,159,2.0,
INV-BEAM-SFG-0551,2,Welding 1,WC-004,21,168,3.0,1.0
INV-BEAM-SFG-0551,3,Machining 1,WC-012,40,89,,2.0
INV-BEAM-FG-0123,1,Assembly 1,WC-016,13,294,2.0,
INV-BEAM-FG-0123,2,Welding 1,WC-004,23,288,3.0,1.0
INV-BEAM-FG-0123,3,Assembly 2,WC-016,29,333,4.0,2.0
INV-BEAM-FG-0123,4,Welding 2,WC-005,10,188,5.0,3.0
INV-BEAM-FG-0123,5,Assembly 3,WC-013,15,238,6.0,4.0
INV-BEAM-FG-0123,6,Welding 3,WC-006,28,195,7.0,5.0
INV-BEAM-FG-0123,7,Assembly 4,WC-016,12,240,8.0,6.0
INV-BEAM-FG-0123,8,Welding 4,WC-001,30,177,9.0,7.0
INV-BEAM-FG-0123,9,Machining 1,WC-011,69,129,10.0,8.0
INV-BEAM-FG-0123,10,Painting 1,WC-018,21,166,11.0,9.0
INV-BEAM-FG-0123,11,Packaging 1,WC-032,0,20,,10.0
INV-BEAM-SFG-0552,1,Assembly 1,WC-015,15,224,2.0,
INV-BEAM-SFG-0552,2,Welding 1,WC-005,17,327,3.0,1.0
INV-BEAM-SFG-0552,3,Assembly 2,WC-015,30,145,4.0,2.0
INV-BEAM-SFG-0552,4,Welding 2,WC-001,28,284,,3.0
INV-BEAM-SFG-0553,1,Assembly 1,WC-014,24,206,2.0,
INV-BEAM-SFG-0553,2,Welding 1,WC-002,29,224,,1.0
INV-BEAM-SFG-0554,1,Assembly 1,WC-015,20,298,2.0,
INV-BEAM-SFG-0554,2,Welding 1,WC-001,11,323,3.0,1.0
INV-BEAM-SFG-0554,3,Machining 1,WC-011,46,67,,2.0
INV-BEAM-SFG-0555,1,Assembly 1,WC-013,15,329,2.0,
INV-BEAM-SFG-0555,2,Welding 1,WC-002,23,234,,1.0
INV-BEAM-SFG-0556,1,Assembly 1,WC-016,13,278,2.0,
INV-BEAM-SFG-0556,2,Welding 1,WC-001,14,173,3.0,1.0
INV-BEAM-SFG-0556,3,Machining 1,WC-007,45,106,,2.0
INV-BEAM-FG-0124,1,Assembly 1,WC-014,22,357,2.0,
INV-BEAM-FG-0124,2,Welding 1,WC-006,10,251,3.0,1.0
